,Date Time,inci #,Description,Address,dispo
0,8/13/2024 12:23:43 AM,202408130002,PUBLIC SERVICE - FIRE ONLY,1100 Block of KENTUCKY ST,
1,8/13/2024 2:15:31 AM,202408130006,MEDICAL - AMBULANCE NEEDED,1100 Block of IRONWOOD CR,
2,8/13/2024 2:55:17 AM,202408130014,SMOKE OR ODOR INVESTIGATION,1400 Block of W TEXAS ST,
3,8/13/2024 3:38:01 AM,202408130019,MEDICAL - AMBULANCE NEEDED,300 Block of ATLANTIC AV,
4,8/13/2024 4:30:31 AM,202408130026,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
5,8/13/2024 4:31:29 AM,202408130027,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
6,8/13/2024 6:28:52 AM,202408130031,FIRE ALARM,1000 Block of WESTCHESTER CT,
7,8/13/2024 8:44:42 AM,202408130057,MEDICAL - AMBULANCE NEEDED,1200 Block of COOLIDGE ST,
8,8/13/2024 8:49:57 AM,202408130058,INFORMATION - FIRE ONLY,600 Block of AIR BASE PKWY,
9,8/13/2024 9:22:03 AM,202408130064,FIRE ALARM,1900 Block of GARDEN MEADOW AV,
10,8/13/2024 9:22:35 AM,202408130065,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
11,8/13/2024 9:27:25 AM,202408130068,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
12,8/13/2024 9:40:46 AM,202408130074,FIRE ALARM,2300 Block of COURAGE DR,
13,8/13/2024 9:52:29 AM,202408130080,MEDICAL ALARM,1000 Block of MEADOWLARK DR,
14,8/13/2024 10:22:45 AM,202408130089,MEDICAL - AMBULANCE NEEDED,1800 Block of PENNSYLVANIA AV,
15,8/13/2024 10:52:19 AM,202408130097,MEDICAL - AMBULANCE NEEDED,2700 Block of REGATTA CR,
16,8/13/2024 10:57:12 AM,202408130098,MEDICAL - AMBULANCE NEEDED,1100 Block of MAHOGANY CT,
17,8/13/2024 12:12:54 PM,202408130120,PUBLIC SERVICE - FIRE ONLY,2400 Block of VALLEY OAK WY,
18,8/13/2024 12:17:41 PM,202408130123,MEDICAL - AMBULANCE NEEDED,1300 Block of ADAMS ST,
19,8/13/2024 12:27:29 PM,202408130124,MEDICAL - AMBULANCE NEEDED,200 Block of SERRANO DR,
20,8/13/2024 12:34:01 PM,202408130126,MEDICAL - AMBULANCE NEEDED,2600 Block of LAUREL DR,
21,8/13/2024 12:37:38 PM,202408130127,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
22,8/13/2024 1:06:33 PM,202408130133,MEDICAL - AMBULANCE NEEDED,2000 Block of SAN LUIS ST,
23,8/13/2024 1:29:20 PM,202408130141,MEDICAL - AMBULANCE NEEDED,3000 Block of PUFFIN CR,
24,8/13/2024 1:31:48 PM,202408130143,INFORMATION - FIRE ONLY,5000 Block of BUSINESS CENTER DR,
25,8/13/2024 1:31:57 PM,202408130144,INFORMATION - FIRE ONLY,5000 Block of BUSINESS CENTER DR,
26,8/13/2024 2:11:45 PM,202408130150,MEDICAL - AMBULANCE NEEDED,2400 Block of SANDERS LN,
27,8/13/2024 3:59:08 PM,202408130178,PERSON DOWN - FIRE/AMBULANCE,0 Block of CHADBOURNE RD,
28,8/13/2024 4:14:39 PM,202408130187,MEDICAL - AMBULANCE NEEDED,1500 Block of WEBSTER ST,
29,8/13/2024 4:15:44 PM,202408130188,MEDICAL - AMBULANCE NEEDED,1800 Block of N TEXAS ST,
30,8/13/2024 4:21:15 PM,202408130192,SMOKE OR ODOR INVESTIGATION,0 Block of WB I80,
31,8/13/2024 4:30:13 PM,202408130196,MEDICAL - AMBULANCE NEEDED,1600 Block of SAN CARLOS ST,
32,8/13/2024 4:34:43 PM,202408130199,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of HILBORN RD,
33,8/13/2024 5:07:29 PM,202408130205,MEDICAL - AMBULANCE NEEDED,2300 Block of BURGUNDY WY,
34,8/13/2024 5:11:33 PM,202408130207,SMOKE OR ODOR INVESTIGATION,0 Block of WB I80 ON,
35,8/13/2024 5:13:11 PM,202408130208,MEDICAL - AMBULANCE NEEDED,1100 Block of BUCKTHORN LN,
36,8/13/2024 5:28:55 PM,202408130213,PERSON DOWN - FIRE/AMBULANCE,1800 Block of SYCAMORE DR,
37,8/13/2024 5:44:04 PM,202408130220,PERSON DOWN - FIRE/AMBULANCE,4400 Block of CENTRAL PL,
38,8/13/2024 6:10:52 PM,202408130227,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of NB I680,
39,8/13/2024 6:32:01 PM,202408130232,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of EB AIR BASE PKWY ON,
40,8/13/2024 7:33:16 PM,202408130246,BATTERY - FIRE/AMBULANCE,500 Block of E MEADOWS LN,
41,8/13/2024 7:43:33 PM,202408130248,FIRE - NO DETAILS,3900 Block of BUSINESS CENTER DR,
42,8/13/2024 8:06:49 PM,202408130252,FIRE ALARM,4500 Block of CENTRAL WY,
43,8/13/2024 8:49:00 PM,202408130258,MEDICAL - AMBULANCE NEEDED,1700 Block of W TEXAS ST,
44,8/13/2024 8:53:12 PM,202408130259,MEDICAL - AMBULANCE NEEDED,1100 Block of TRUMAN ST,
45,8/13/2024 8:56:21 PM,202408130260,MUTUAL AID - FIRE ONLY,1300 Block of TRUMAN ST,
46,8/13/2024 9:19:41 PM,202408130266,MEDICAL - AMBULANCE NEEDED,200 Block of TABOR AV,
47,8/13/2024 9:59:21 PM,202408130273,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
48,8/13/2024 10:26:40 PM,202408130277,MEDICAL ALARM,2200 Block of CAMBRIDGE DR,
49,8/13/2024 10:48:44 PM,202408130279,FIRE ALARM,2400 Block of HILBORN RD,
50,8/13/2024 11:03:23 PM,202408130280,PUBLIC SERVICE - FIRE ONLY,2200 Block of CAMBRIDGE DR,
51,8/13/2024 11:58:31 PM,202408130288,MEDICAL - AMBULANCE NEEDED,2300 Block of CHINA LN,
