,Date Time,inci #,Description,Address,dispo
0,7/16/2024 12:50:58 AM,202407160005,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
1,7/16/2024 2:28:23 AM,202407160013,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
2,7/16/2024 5:05:55 AM,202407160026,MEDICAL - AMBULANCE NEEDED,1800 Block of MYSTIC DR,
3,7/16/2024 5:45:58 AM,202407160029,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
4,7/16/2024 5:58:47 AM,202407160030,MEDICAL - AMBULANCE NEEDED,900 Block of MATTHEW CT,
5,7/16/2024 6:50:08 AM,202407160035,MEDICAL - AMBULANCE NEEDED,0 Block of WB I80,
6,7/16/2024 7:03:16 AM,202407160036,MEDICAL - AMBULANCE NEEDED,700 Block of CAPRICORN CR,
7,7/16/2024 7:54:03 AM,202407160045,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
8,7/16/2024 9:12:03 AM,202407160070,FIRE ALARM,400 Block of E TABOR AV,
9,7/16/2024 9:14:55 AM,202407160072,PUBLIC SERVICE - FIRE ONLY,1600 Block of PENNSYLVANIA AV,
10,7/16/2024 9:40:14 AM,202407160078,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
11,7/16/2024 10:16:38 AM,202407160089,MEDICAL ALARM,2200 Block of VISTA LUNA,
12,7/16/2024 10:24:37 AM,202407160090,MEDICAL - AMBULANCE NEEDED,600 Block of GREAT JONES ST,
13,7/16/2024 10:43:03 AM,202407160097,MEDICAL - AMBULANCE NEEDED,700 Block of CHATEAU CT,
14,7/16/2024 11:40:16 AM,202407160119,INFORMATION - FIRE ONLY,4700 Block of CANYON HILLS DR,
15,7/16/2024 11:41:03 AM,202407160120,INFORMATION - FIRE ONLY,1300 Block of GOLD HILL RD,
16,7/16/2024 11:41:37 AM,202407160121,INFORMATION - FIRE ONLY,700 Block of OAKBROOK DR,
17,7/16/2024 12:56:40 PM,202407160134,MEDICAL ALARM,1600 Block of JENI LN,
18,7/16/2024 1:59:22 PM,202407160154,ACCIDENT - NO INJURIES - FIRE/AMBULANCE,0 Block of FERMI DR,
19,7/16/2024 2:24:36 PM,202407160164,MEDICAL - AMBULANCE NEEDED,3000 Block of ROCKVILLE RD,
20,7/16/2024 2:34:17 PM,202407160165,MEDICAL - AMBULANCE NEEDED,3300 Block of N TEXAS ST,
21,7/16/2024 2:54:07 PM,202407160170,CORONER'S CASE - FIRE/AMBULANCE,400 Block of MOUNTAIN MEADOWS DR,
22,7/16/2024 3:06:08 PM,202407160179,MEDICAL - AMBULANCE NEEDED,2600 Block of ESTATES DR,
23,7/16/2024 3:07:15 PM,202407160180,MEDICAL - AMBULANCE NEEDED,1400 Block of WESTMINSTER DR,
24,7/16/2024 3:38:30 PM,202407160187,MEDICAL - AMBULANCE NEEDED,100 Block of ALARCON CT,
25,7/16/2024 4:48:38 PM,202407160211,BATTERY - FIRE/AMBULANCE,100 Block of E TRAVIS BL,
26,7/16/2024 5:00:33 PM,202407160213,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
27,7/16/2024 5:01:44 PM,202407160215,MEDICAL - AMBULANCE NEEDED,5200 Block of ETRUSCAN DR,
28,7/16/2024 5:11:23 PM,202407160216,MEDICAL - AMBULANCE NEEDED,1600 Block of KIDDER AV,
29,7/16/2024 5:25:47 PM,202407160218,PERSON DOWN - FIRE/AMBULANCE,1000 Block of PIERCE ST,
30,7/16/2024 5:26:30 PM,202407160220,MEDICAL - AMBULANCE NEEDED,500 Block of CARPENTER ST,
31,7/16/2024 7:15:33 PM,202407160239,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of RED TOP RD,
32,7/16/2024 8:37:43 PM,202407160263,MEDICAL - AMBULANCE NEEDED,100 Block of DEL SUR CT,
33,7/16/2024 8:55:54 PM,202407160266,MEDICAL - AMBULANCE NEEDED,1300 Block of CROWLEY LN,
34,7/16/2024 9:03:38 PM,202407160269,GRASS FIRE,1900 Block of GRANDE CR,
35,7/16/2024 9:05:03 PM,202407160271,MEDICAL - AMBULANCE NEEDED,100 Block of ZAFRA DR,
36,7/16/2024 9:39:27 PM,202407160279,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of WATERMAN BL,
37,7/16/2024 10:20:20 PM,202407160285,SUICIDE/ATTEMPT - FIRE/AMBULANCE,0 Block of BEL AIR CR,
38,7/16/2024 10:31:24 PM,202407160288,MEDICAL - AMBULANCE NEEDED,1900 Block of LEANING OAK CT,
39,7/16/2024 10:34:12 PM,202407160289,MEDICAL - AMBULANCE NEEDED,1600 Block of SYCAMORE DR,
40,7/16/2024 11:24:39 PM,202407160295,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
41,7/16/2024 11:50:38 PM,202407160299,TRANSIENT/HOMELESS FIRE,0 Block of W TEXAS ST,
