,Date Time,inci #,Description,Address,dispo
0,10/19/2024 12:07:57 AM,202410190001,MEDICAL - AMBULANCE NEEDED,2800 Block of MARIGOLD DR,
1,10/19/2024 12:49:28 AM,202410190007,MEDICAL - AMBULANCE NEEDED,200 Block of E UTAH ST,
2,10/19/2024 1:12:50 AM,202410190013,PUBLIC SERVICE - FIRE ONLY,2800 Block of DOVER AV,
3,10/19/2024 2:04:53 AM,202410190024,MUTUAL AID - FIRE ONLY,100 Block of CORDELIA ST,
4,10/19/2024 2:15:30 AM,202410190026,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
5,10/19/2024 2:30:10 AM,202410190028,MEDICAL - AMBULANCE NEEDED,1900 Block of W TEXAS ST,
6,10/19/2024 2:44:37 AM,202410190031,MEDICAL - AMBULANCE NEEDED,100 Block of ZAFRA DR,
7,10/19/2024 3:48:38 AM,202410190038,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
8,10/19/2024 3:55:36 AM,202410190039,MEDICAL - AMBULANCE NEEDED,1400 Block of WOOLNER AV,
9,10/19/2024 6:27:26 AM,202410190051,INFORMATION - FIRE ONLY,500 Block of TEXAS ST,
10,10/19/2024 7:30:14 AM,202410190059,PERSON DOWN - FIRE/AMBULANCE,2700 Block of DOVER AV,
11,10/19/2024 7:34:06 AM,202410190061,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of HEMLOCK ST,
12,10/19/2024 7:47:43 AM,202410190064,MEDICAL - AMBULANCE NEEDED,400 Block of BEGONIA BL,
13,10/19/2024 7:59:47 AM,202410190065,PUBLIC SERVICE - FIRE ONLY,2700 Block of DOVER AV,
14,10/19/2024 8:23:24 AM,202410190068,WATER CALL OUT,4100 Block of ROWLAND DR,
15,10/19/2024 8:55:57 AM,202410190073,SMOKE OR ODOR INVESTIGATION,1100 Block of WEBSTER ST,
16,10/19/2024 9:32:03 AM,202410190081,MEDICAL - AMBULANCE NEEDED,2900 Block of MARIGOLD DR,
17,10/19/2024 10:28:41 AM,202410190093,WATER CALL OUT,1800 Block of KOLOB DR,
18,10/19/2024 11:49:47 AM,202410190103,PERSON DOWN - FIRE/AMBULANCE,0 Block of EB AIR BASE PKWY,
