,Date Time,inci #,Description,Address,dispo
0,9/21/2024 1:10:47 AM,202409210006,MEDICAL - AMBULANCE NEEDED,1600 Block of ONTARIO ST,
1,9/21/2024 1:27:50 AM,202409210009,TRANSIENT/HOMELESS FIRE,1300 Block of HOLIDAY LN,
2,9/21/2024 1:59:20 AM,202409210015,MEDICAL - AMBULANCE NEEDED,1300 Block of ESTATES DR,
3,9/21/2024 5:23:26 AM,202409210027,MEDICAL - AMBULANCE NEEDED,900 Block of TABOR AV,
4,9/21/2024 7:34:52 AM,202409210037,MEDICAL - AMBULANCE NEEDED,1400 Block of KENT WY,
5,9/21/2024 7:47:42 AM,202409210039,WATER CALL OUT,1000 Block of MEADOW GLEN CT,
6,9/21/2024 10:04:54 AM,202409210064,MEDICAL - AMBULANCE NEEDED,2500 Block of E ATLANTIC CT,
7,9/21/2024 10:16:04 AM,202409210066,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
8,9/21/2024 10:26:23 AM,202409210067,PUBLIC SERVICE - FIRE ONLY,4600 Block of VALLEY END LN,
9,9/21/2024 10:33:41 AM,202409210068,MEDICAL - AMBULANCE NEEDED,1300 Block of W TEXAS ST,
10,9/21/2024 11:17:12 AM,202409210078,MEDICAL - AMBULANCE NEEDED,600 Block of JACKSON ST,
11,9/21/2024 11:29:38 AM,202409210083,MEDICAL - AMBULANCE NEEDED,1600 Block of TRAVION CT,
12,9/21/2024 11:36:42 AM,202409210084,PUBLIC SERVICE - FIRE ONLY,2100 Block of CAMBRIDGE DR,
13,9/21/2024 11:47:35 AM,202409210087,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
14,9/21/2024 12:08:46 PM,202409210091,MEDICAL - AMBULANCE NEEDED,1900 Block of DAWNVIEW PL,
15,9/21/2024 12:12:03 PM,202409210092,MEDICAL - AMBULANCE NEEDED,5200 Block of SHUMWAY PL,
16,9/21/2024 12:17:44 PM,202409210093,MEDICAL - AMBULANCE NEEDED,3800 Block of CHAPPARAL DR,
17,9/21/2024 12:22:18 PM,202409210094,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
18,9/21/2024 12:28:45 PM,202409210095,MEDICAL - AMBULANCE NEEDED,1000 Block of MOCKINGBIRD LN,
19,9/21/2024 1:32:16 PM,202409210101,PERSON DOWN - FIRE/AMBULANCE,1000 Block of OLIVER RD,
20,9/21/2024 1:52:03 PM,202409210106,FIRE ALARM,2900 Block of CORDELIA RD,
21,9/21/2024 2:34:29 PM,202409210115,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
22,9/21/2024 3:18:24 PM,202409210126,MEDICAL - AMBULANCE NEEDED,3000 Block of TRAVIS BL,
23,9/21/2024 4:19:21 PM,202409210133,MEDICAL - AMBULANCE NEEDED,2800 Block of DOVER AV,
24,9/21/2024 4:32:36 PM,202409210136,HIT AND RUN - INJURIES - FIRE/AMBULANCE,0 Block of AIR BASE PKWY,
25,9/21/2024 4:44:54 PM,202409210138,MEDICAL - AMBULANCE NEEDED,2100 Block of ARABIAN DR,
26,9/21/2024 4:53:27 PM,202409210139,SUICIDE/ATTEMPT - FIRE/AMBULANCE,1600 Block of PARK LN,
27,9/21/2024 5:21:12 PM,202409210145,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
28,9/21/2024 7:18:28 PM,202409210164,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
29,9/21/2024 8:57:07 PM,202409210187,MEDICAL - AMBULANCE NEEDED,1900 Block of NEW JERSEY ST,
30,9/21/2024 8:58:15 PM,202409210188,MEDICAL - AMBULANCE NEEDED,100 Block of DEL SUR CT,
31,9/21/2024 9:11:01 PM,202409210193,FIRE ALARM,4800 Block of SPRINGWOOD CR,
32,9/21/2024 9:38:03 PM,202409210196,FIRE ALARM,2900 Block of CORDELIA RD,
33,9/21/2024 9:39:33 PM,202409210197,MEDICAL - AMBULANCE NEEDED,100 Block of SANTA BARBARA WY,
34,9/21/2024 10:18:34 PM,202409210204,SMOKE OR ODOR INVESTIGATION,4600 Block of GREEN VALLEY RD,
35,9/21/2024 10:30:18 PM,202409210205,MEDICAL - AMBULANCE NEEDED,400 Block of TRAVIS BL,
36,9/21/2024 11:21:53 PM,202409210218,MEDICAL - AMBULANCE NEEDED,0 Block of VILLA CT,
37,9/21/2024 11:47:31 PM,202409210225,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
