,Date Time,inci #,Description,Address,dispo
0,11/11/2024 1:07:27 AM,202411110003,BATTERY - FIRE/AMBULANCE,2200 Block of N TEXAS ST,
1,11/11/2024 1:34:37 AM,202411110007,BATTERY - FIRE/AMBULANCE,0 Block of FAIRFIELD AV,
2,11/11/2024 2:56:50 AM,202411110014,MEDICAL - AMBULANCE NEEDED,500 Block of UNION AV,
3,11/11/2024 3:50:06 AM,202411110015,TRANSIENT/HOMELESS FIRE,1400 Block of MATTHEW DR,
4,11/11/2024 4:49:04 AM,202411110019,MEDICAL - AMBULANCE NEEDED,600 Block of PARADISE CT,
5,11/11/2024 6:11:38 AM,202411110022,MEDICAL - AMBULANCE NEEDED,1500 Block of GATEWAY BL,
6,11/11/2024 7:53:54 AM,202411110033,FIRE ALARM,2100 Block of CEDARBROOK DR,
7,11/11/2024 8:23:52 AM,202411110040,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
8,11/11/2024 8:44:27 AM,202411110048,MEDICAL - AMBULANCE NEEDED,1300 Block of HOLIDAY LN,
9,11/11/2024 9:14:08 AM,202411110050,MEDICAL - AMBULANCE NEEDED,200 Block of DITTMER RD,
10,11/11/2024 9:27:34 AM,202411110056,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
11,11/11/2024 9:45:46 AM,202411110058,MEDICAL - AMBULANCE NEEDED,1100 Block of UNION AV,
12,11/11/2024 9:47:39 AM,202411110059,TRANSIENT/HOMELESS FIRE,1900 Block of CORDELIA RD,
13,11/11/2024 10:01:15 AM,202411110062,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
14,11/11/2024 10:09:13 AM,202411110064,MEDICAL - AMBULANCE NEEDED,4600 Block of CENTRAL WY,
15,11/11/2024 10:11:23 AM,202411110065,FIRE ALARM,0 Block of DEL PRADO CR,
16,11/11/2024 10:34:56 AM,202411110072,FIRE ALARM,1400 Block of LEGACY LN,
17,11/11/2024 10:46:26 AM,202411110075,WATER CALL OUT,1800 Block of BLOSSOM AV,
18,11/11/2024 11:21:45 AM,202411110082,MEDICAL - AMBULANCE NEEDED,300 Block of BELL AV,
19,11/11/2024 11:45:19 AM,202411110087,MEDICAL - AMBULANCE NEEDED,300 Block of BECK AV,
