,Date Time,inci #,Description,Address,dispo
0,7/3/2024 12:43:55 AM,202407030004,MEDICAL - AMBULANCE NEEDED,1700 Block of SAN CARLOS ST,
1,7/3/2024 1:03:11 AM,202407030007,MEDICAL - AMBULANCE NEEDED,2000 Block of BRISTOL LN,
2,7/3/2024 1:03:53 AM,202407030008,MEDICAL - AMBULANCE NEEDED,1100 Block of IRONWOOD CR,
3,7/3/2024 1:40:41 AM,202407030016,FIRE ALARM,2400 Block of N WATNEY WY,
4,7/3/2024 3:25:18 AM,202407030024,MEDICAL - AMBULANCE NEEDED,2900 Block of CAPITOLA CT,
5,7/3/2024 3:28:41 AM,202407030026,PERSON DOWN - FIRE/AMBULANCE,0 Block of DAHLIA CT,
6,7/3/2024 3:30:29 AM,202407030028,MEDICAL - AMBULANCE NEEDED,2200 Block of SANTA CLARA ST,
7,7/3/2024 4:11:53 AM,202407030031,SMOKE OR ODOR INVESTIGATION,1100 Block of TANGLEWOOD DR,
8,7/3/2024 4:32:01 AM,202407030033,MEDICAL - AMBULANCE NEEDED,1800 Block of SALISBURY DR,
9,7/3/2024 4:42:16 AM,202407030034,MEDICAL - AMBULANCE NEEDED,2900 Block of VISTA GRANDE,
10,7/3/2024 4:47:05 AM,202407030036,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
11,7/3/2024 5:12:03 AM,202407030040,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
12,7/3/2024 5:13:02 AM,202407030041,MEDICAL - AMBULANCE NEEDED,2400 Block of PEACH TREE DR,
13,7/3/2024 7:12:55 AM,202407030055,SMOKE OR ODOR INVESTIGATION,1300 Block of EMPIRE ST,
14,7/3/2024 7:25:47 AM,202407030057,INFORMATION - FIRE ONLY,2500 Block of N TEXAS ST,
15,7/3/2024 7:33:12 AM,202407030060,INFORMATION - FIRE ONLY,500 Block of UNION AV,
16,7/3/2024 7:48:44 AM,202407030065,MEDICAL - AMBULANCE NEEDED,5000 Block of CONSTITUTION AV,
17,7/3/2024 8:06:15 AM,202407030067,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
18,7/3/2024 9:01:53 AM,202407030084,PUBLIC SERVICE - FIRE ONLY,700 Block of MAGNOLIA CT,
19,7/3/2024 9:27:03 AM,202407030092,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
20,7/3/2024 9:30:00 AM,202407030093,MEDICAL - AMBULANCE NEEDED,1300 Block of CROWLEY LN,
21,7/3/2024 9:32:40 AM,202407030095,TEST CALL - FIRE ONLY,1200 Block of KENTUCKY ST,
22,7/3/2024 10:12:51 AM,202407030108,MEDICAL - AMBULANCE NEEDED,0 Block of TABOR AV,
23,7/3/2024 10:51:35 AM,202407030119,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
24,7/3/2024 11:23:15 AM,202407030128,MENTALLY DISORDERED PERSON - FIRE/AMBULANCE,700 Block of BADGER CT,
25,7/3/2024 11:54:34 AM,202407030137,MEDICAL - AMBULANCE NEEDED,1300 Block of SANDERLING DR,
26,7/3/2024 11:55:49 AM,202407030138,MEDICAL - AMBULANCE NEEDED,1900 Block of N TEXAS ST,
27,7/3/2024 12:04:03 PM,202407030140,MEDICAL - AMBULANCE NEEDED,2400 Block of WATERMAN BL,
28,7/3/2024 12:51:41 PM,202407030155,MEDICAL - AMBULANCE NEEDED,2500 Block of SUNRISE DR,
29,7/3/2024 1:02:31 PM,202407030157,VEHICLE FIRE,0 Block of N TEXAS ST OFF,
30,7/3/2024 1:03:02 PM,202407030158,INFORMATION - FIRE ONLY,900 Block of E TABOR AV,
31,7/3/2024 1:14:39 PM,202407030163,FIRE ALARM,2100 Block of FALCON DR,
32,7/3/2024 1:26:30 PM,202407030166,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
33,7/3/2024 1:33:48 PM,202407030173,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of EB HWY 12,
