,Date Time,inci #,Description,Address,dispo
0,10/22/2024 12:18:34 AM,202410220002,MEDICAL - AMBULANCE NEEDED,4800 Block of BIRKDALE CR,
1,10/22/2024 1:48:29 AM,202410220009,MEDICAL - AMBULANCE NEEDED,4700 Block of BROOKSIDE CR,
2,10/22/2024 5:03:52 AM,202410220012,FIRE ALARM,1900 Block of WALTERS CT,
3,10/22/2024 6:36:48 AM,202410220020,MEDICAL - AMBULANCE NEEDED,0 Block of DOVER AV,
4,10/22/2024 7:08:50 AM,202410220021,MEDICAL - AMBULANCE NEEDED,600 Block of BERKELEY WY,
5,10/22/2024 7:45:23 AM,202410220028,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
6,10/22/2024 7:56:57 AM,202410220030,MEDICAL - AMBULANCE NEEDED,1200 Block of SONATA DR,
7,10/22/2024 8:42:16 AM,202410220044,INFORMATION - FIRE ONLY,1900 Block of DOVER AV,
8,10/22/2024 8:44:23 AM,202410220047,SMOKE OR ODOR INVESTIGATION,0 Block of AIR BASE PKWY,
9,10/22/2024 8:49:10 AM,202410220048,MEDICAL - AMBULANCE NEEDED,2300 Block of COURAGE DR,
10,10/22/2024 8:55:18 AM,202410220054,PERSON DOWN - FIRE/AMBULANCE,4400 Block of CENTRAL PL,
11,10/22/2024 8:57:13 AM,202410220056,MEDICAL - AMBULANCE NEEDED,4500 Block of SAINT ANDREWS CT,
12,10/22/2024 9:02:22 AM,202410220059,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
13,10/22/2024 9:21:31 AM,202410220064,MEDICAL - AMBULANCE NEEDED,100 Block of HAWTHORN DR,
14,10/22/2024 9:26:03 AM,202410220065,FIRE ALARM,2000 Block of NOTTINGHAM DR,
15,10/22/2024 9:28:18 AM,202410220066,INFORMATION - FIRE ONLY,1300 Block of GATEWAY BL,
16,10/22/2024 10:10:23 AM,202410220077,MEDICAL - AMBULANCE NEEDED,4000 Block of SUISUN VALLEY RD,
17,10/22/2024 10:24:15 AM,202410220085,PERSON DOWN - FIRE/AMBULANCE,2000 Block of CADENASSO DR,
18,10/22/2024 10:40:53 AM,202410220095,MEDICAL ALARM,900 Block of PIERCE ST,
19,10/22/2024 10:57:02 AM,202410220101,SUICIDE/ATTEMPT - FIRE/AMBULANCE,1900 Block of GRANDE CR,
20,10/22/2024 11:18:01 AM,202410220105,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
21,10/22/2024 11:47:29 AM,202410220111,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
22,10/22/2024 11:58:22 AM,202410220115,FIRE ALARM,1900 Block of BLOSSOM AV,
23,10/22/2024 12:34:09 PM,202410220127,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
24,10/22/2024 12:34:55 PM,202410220128,PUBLIC SERVICE - FIRE ONLY,1800 Block of GILLESPIE DR,
25,10/22/2024 12:57:32 PM,202410220137,MEDICAL - AMBULANCE NEEDED,1600 Block of PARK LN,
26,10/22/2024 1:06:03 PM,202410220139,MEDICAL - AMBULANCE NEEDED,4400 Block of AVONDALE CR,
27,10/22/2024 1:35:43 PM,202410220144,MUTUAL AID - FIRE ONLY,100 Block of MILITARY W,
28,10/22/2024 2:17:56 PM,202410220159,FIRE - NO DETAILS,1000 Block of OLIVER RD,
29,10/22/2024 3:09:59 PM,202410220175,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of EB AIR BASE PKWY,
30,10/22/2024 5:48:21 PM,202410220207,MEDICAL - AMBULANCE NEEDED,2900 Block of MARKELEY LN,
31,10/22/2024 6:01:08 PM,202410220212,FIRE ALARM,900 Block of HICKORY AV,
32,10/22/2024 6:25:21 PM,202410220214,FIRE - NO DETAILS,0 Block of WB I80,
33,10/22/2024 6:45:28 PM,202410220220,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
34,10/22/2024 6:46:43 PM,202410220222,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of PENNSYLVANIA AV,
35,10/22/2024 7:07:27 PM,202410220224,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
36,10/22/2024 7:52:50 PM,202410220235,MEDICAL - AMBULANCE NEEDED,2300 Block of CABOT CT,
37,10/22/2024 8:03:48 PM,202410220238,MEDICAL - AMBULANCE NEEDED,5000 Block of ROWE DR,
38,10/22/2024 8:07:22 PM,202410220241,MEDICAL - AMBULANCE NEEDED,1600 Block of SUNSET AV,
39,10/22/2024 8:22:04 PM,202410220243,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
40,10/22/2024 8:59:15 PM,202410220251,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of PEABODY RD,
41,10/22/2024 9:30:31 PM,202410220256,SMOKE OR ODOR INVESTIGATION,0 Block of SUNSET AV,
42,10/22/2024 9:55:25 PM,202410220260,MEDICAL - AMBULANCE NEEDED,500 Block of PARKER RD,
43,10/22/2024 10:00:23 PM,202410220262,MEDICAL - AMBULANCE NEEDED,3000 Block of PUFFIN CR,
44,10/22/2024 11:16:28 PM,202410220269,MEDICAL - AMBULANCE NEEDED,3400 Block of ASTORIA CR,
