,Date Time,inci #,Description,Address,dispo
0,12/27/2024 12:00:08 AM,202412270001,MEDICAL - AMBULANCE NEEDED,200 Block of RIVERSIDE CT,
1,12/27/2024 1:34:10 AM,202412270004,RESIDENTIAL FIRE,2000 Block of PENNSYLVANIA AV,
2,12/27/2024 1:56:49 AM,202412270011,MEDICAL - AMBULANCE NEEDED,2100 Block of COURAGE DR,
3,12/27/2024 2:13:11 AM,202412270013,MEDICAL - AMBULANCE NEEDED,1400 Block of MATTHEW DR,
4,12/27/2024 2:19:07 AM,202412270014,SPOUSE ABUSE - FIRE/AMBULANCE,0 Block of,
5,12/27/2024 2:27:26 AM,202412270015,PUBLIC SERVICE - FIRE ONLY,2100 Block of LAKEWOOD DR,
6,12/27/2024 3:17:07 AM,202412270019,ACCIDENT - FIRE/AMBULANCE ONLY,0 Block of EB I80,
7,12/27/2024 3:38:12 AM,202412270021,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
8,12/27/2024 5:07:57 AM,202412270025,MEDICAL - AMBULANCE NEEDED,400 Block of SAN MARCO ST,
9,12/27/2024 5:29:42 AM,202412270030,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
10,12/27/2024 5:37:01 AM,202412270031,MEDICAL - AMBULANCE NEEDED,2200 Block of ATHERTON CT,
11,12/27/2024 8:18:22 AM,202412270046,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
12,12/27/2024 9:15:45 AM,202412270050,MEDICAL - AMBULANCE NEEDED,3000 Block of GERMAN ST,
13,12/27/2024 9:39:40 AM,202412270053,MEDICAL - AMBULANCE NEEDED,200 Block of E TABOR AV,
14,12/27/2024 9:40:11 AM,202412270054,MEDICAL - AMBULANCE NEEDED,1400 Block of JONES CT,
15,12/27/2024 10:06:20 AM,202412270059,MEDICAL - AMBULANCE NEEDED,2800 Block of PARKVIEW TER,
16,12/27/2024 10:12:15 AM,202412270061,MEDICAL - AMBULANCE NEEDED,1600 Block of W TEXAS ST,
17,12/27/2024 11:14:35 AM,202412270075,MEDICAL - AMBULANCE NEEDED,2300 Block of MOUNTAIN VIEW CT,
18,12/27/2024 11:16:49 AM,202412270077,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of NAPA 12 OFF,
19,12/27/2024 11:19:48 AM,202412270079,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
20,12/27/2024 11:21:29 AM,202412270080,MEDICAL - AMBULANCE NEEDED,2300 Block of BURGUNDY WY,
21,12/27/2024 11:41:17 AM,202412270085,FIRE ALARM,1100 Block of IRONWOOD CT,
22,12/27/2024 11:51:45 AM,202412270088,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
