,Date Time,inci #,Description,Address,dispo
0,12/31/2024 1:11:51 AM,202412310009,MEDICAL - AMBULANCE NEEDED,3000 Block of POTRERO WY,
1,12/31/2024 1:30:14 AM,202412310012,PUBLIC SERVICE - FIRE ONLY,1300 Block of WOOLNER AV,
2,12/31/2024 1:51:30 AM,202412310013,MEDICAL - AMBULANCE NEEDED,1700 Block of W TEXAS ST,
3,12/31/2024 2:42:40 AM,202412310018,FIRE ALARM,4200 Block of GREEN VALLEY RD,
4,12/31/2024 2:43:14 AM,202412310019,MEDICAL - AMBULANCE NEEDED,5100 Block of TWINLAKES CT,
5,12/31/2024 3:12:51 AM,202412310024,MEDICAL - AMBULANCE NEEDED,900 Block of MARIETTA CT,
6,12/31/2024 3:13:25 AM,202412310025,MEDICAL - AMBULANCE NEEDED,2100 Block of N TEXAS ST,
7,12/31/2024 3:36:36 AM,202412310027,PERSON DOWN - FIRE/AMBULANCE,2100 Block of N TEXAS ST,
8,12/31/2024 4:25:23 AM,202412310032,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
9,12/31/2024 4:41:56 AM,202412310035,MEDICAL - AMBULANCE NEEDED,1600 Block of SUNSET AV,
10,12/31/2024 5:44:34 AM,202412310039,PUBLIC SERVICE - FIRE ONLY,700 Block of MEADOWLARK DR,
11,12/31/2024 5:57:40 AM,202412310042,MEDICAL - AMBULANCE NEEDED,4700 Block of VALLEY END LN,
12,12/31/2024 6:09:13 AM,202412310045,INFORMATION - FIRE ONLY,1300 Block of TRAVIS BL,
13,12/31/2024 6:21:51 AM,202412310048,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
14,12/31/2024 7:14:52 AM,202412310051,MEDICAL - AMBULANCE NEEDED,300 Block of BECK AV,
15,12/31/2024 7:19:56 AM,202412310052,MEDICAL - AMBULANCE NEEDED,2500 Block of SHOREY WY,
16,12/31/2024 8:29:59 AM,202412310060,MEDICAL - AMBULANCE NEEDED,3000 Block of N TEXAS ST,
17,12/31/2024 8:43:53 AM,202412310063,INFORMATION - FIRE ONLY,200 Block of PENNSYLVANIA AV,
18,12/31/2024 8:52:48 AM,202412310065,MEDICAL - AMBULANCE NEEDED,1300 Block of WILDPLUM CT,
19,12/31/2024 8:53:51 AM,202412310066,FIRE ALARM,500 Block of MOUNTAIN MEADOWS DR,
20,12/31/2024 9:02:07 AM,202412310070,PERSON DOWN - FIRE/AMBULANCE,0 Block of BECK AV,
21,12/31/2024 9:15:32 AM,202412310075,VEHICLE FIRE,2400 Block of AUTO MALL PKWY,
22,12/31/2024 9:52:02 AM,202412310082,TRANSIENT/HOMELESS FIRE,0 Block of LINEAR PARK PATHWAY,
23,12/31/2024 9:52:35 AM,202412310083,INFORMATION - FIRE ONLY,1700 Block of W TEXAS ST,
24,12/31/2024 11:03:33 AM,202412310094,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
25,12/31/2024 11:14:39 AM,202412310097,PERSON DOWN - FIRE/AMBULANCE,0 Block of CLAY BANK RD,
26,12/31/2024 11:28:16 AM,202412310103,MEDICAL - AMBULANCE NEEDED,400 Block of ACACIA ST,
27,12/31/2024 12:26:06 PM,202412310117,MEDICAL - AMBULANCE NEEDED,100 Block of AMADAS CT,
28,12/31/2024 12:37:50 PM,202412310120,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of DELAWARE ST,
29,12/31/2024 12:38:24 PM,202412310122,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
30,12/31/2024 12:54:42 PM,202412310125,MEDICAL - AMBULANCE NEEDED,3300 Block of WHITEMARSH LN,
31,12/31/2024 1:08:35 PM,202412310130,FIRE ALARM,500 Block of E TABOR AV,
32,12/31/2024 1:24:19 PM,202412310137,SMOKE OR ODOR INVESTIGATION,0 Block of SUNSET AV,
33,12/31/2024 1:46:01 PM,202412310142,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
34,12/31/2024 2:13:47 PM,202412310147,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
35,12/31/2024 2:59:05 PM,202412310160,MEDICAL - AMBULANCE NEEDED,1000 Block of VALLEY OAK WY,
36,12/31/2024 4:29:22 PM,202412310180,TRANSIENT/HOMELESS FIRE,0 Block of GREAT JONES ST,
37,12/31/2024 4:48:35 PM,202412310186,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
38,12/31/2024 4:51:44 PM,202412310187,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
39,12/31/2024 4:59:04 PM,202412310190,MUTUAL AID - FIRE ONLY,900 Block of ALAMO DR,
40,12/31/2024 5:12:26 PM,202412310194,SMOKE OR ODOR INVESTIGATION,0 Block of EB I80,
41,12/31/2024 5:21:35 PM,202412310196,MEDICAL - AMBULANCE NEEDED,500 Block of PARADISE CT,
42,12/31/2024 5:27:08 PM,202412310197,MEDICAL - AMBULANCE NEEDED,0 Block of EB I80,
43,12/31/2024 6:26:37 PM,202412310210,MEDICAL - AMBULANCE NEEDED,1900 Block of W TEXAS ST,
44,12/31/2024 6:55:36 PM,202412310216,FIRE ALARM,2600 Block of NEWBERRY ST,
45,12/31/2024 8:08:23 PM,202412310231,MEDICAL - AMBULANCE NEEDED,1100 Block of UNION AV,
46,12/31/2024 8:42:50 PM,202412310237,BATTERY - FIRE/AMBULANCE,1100 Block of WILLOW LN,
47,12/31/2024 8:42:58 PM,202412310238,MEDICAL - AMBULANCE NEEDED,2900 Block of N TEXAS ST,
48,12/31/2024 10:00:44 PM,202412310251,MEDICAL - AMBULANCE NEEDED,300 Block of KNOLL DR,
49,12/31/2024 10:04:13 PM,202412310252,MEDICAL - AMBULANCE NEEDED,1500 Block of HARRISON ST,
50,12/31/2024 11:32:42 PM,202412310266,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of N TEXAS ST,
