,Date Time,inci #,Description,Address,dispo
0,1/11/2025 12:39:15 AM,202501110008,PUBLIC SERVICE - FIRE ONLY,600 Block of E COLORADO ST,
1,1/11/2025 1:16:25 AM,202501110015,MEDICAL - AMBULANCE NEEDED,1900 Block of BRISTOL LN,
2,1/11/2025 1:27:06 AM,202501110016,MEDICAL - AMBULANCE NEEDED,1100 Block of WASHINGTON ST,
3,1/11/2025 1:55:02 AM,202501110019,MEDICAL - AMBULANCE NEEDED,4100 Block of SUISUN VALLEY RD,
4,1/11/2025 4:38:12 AM,202501110033,MEDICAL - AMBULANCE NEEDED,1000 Block of FIRST ST,
5,1/11/2025 5:44:00 AM,202501110036,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
6,1/11/2025 6:23:20 AM,202501110039,MEDICAL - DUAL RESPONSE,1300 Block of TRUMAN ST,
7,1/11/2025 6:58:49 AM,202501110044,FIRE ALARM,2500 Block of BICKFORD CR,
8,1/11/2025 7:44:41 AM,202501110048,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
9,1/11/2025 8:13:11 AM,202501110050,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of PACIFIC AV,
10,1/11/2025 8:21:32 AM,202501110053,MEDICAL - AMBULANCE NEEDED,800 Block of TAFT ST,
11,1/11/2025 8:30:14 AM,202501110055,MEDICAL - AMBULANCE NEEDED,2000 Block of WYLIE CT,
12,1/11/2025 8:56:59 AM,202501110061,MEDICAL - AMBULANCE NEEDED,500 Block of TAYLOR ST,
13,1/11/2025 9:25:35 AM,202501110065,MEDICAL - AMBULANCE NEEDED,1800 Block of INDIANA ST,
14,1/11/2025 9:55:20 AM,202501110073,MEDICAL - AMBULANCE NEEDED,0 Block of CIRCLE DR,
15,1/11/2025 10:05:41 AM,202501110077,MEDICAL - AMBULANCE NEEDED,2000 Block of SAN ANGELO CT,
16,1/11/2025 10:26:39 AM,202501110079,WATER CALL OUT,1400 Block of W TEXAS ST,
