,Date Time,inci #,Description,Address,dispo
0,11/27/2024 12:34:10 AM,202411270005,MEDICAL - AMBULANCE NEEDED,2000 Block of N TEXAS ST,
1,11/27/2024 1:30:16 AM,202411270016,VEHICLE FIRE,0 Block of EB I80,
2,11/27/2024 1:56:51 AM,202411270020,MEDICAL - AMBULANCE NEEDED,3000 Block of TRAVIS BL,
3,11/27/2024 2:01:32 AM,202411270021,MEDICAL - AMBULANCE NEEDED,3000 Block of MILLER DR,
4,11/27/2024 5:12:56 AM,202411270034,MEDICAL - AMBULANCE NEEDED,200 Block of DAFFODIL DR,
5,11/27/2024 5:15:07 AM,202411270035,PUBLIC SERVICE - FIRE ONLY,2500 Block of HILBORN RD,
6,11/27/2024 5:34:14 AM,202411270039,MEDICAL - AMBULANCE NEEDED,3000 Block of POTRERO WY,
7,11/27/2024 6:16:17 AM,202411270041,MEDICAL - AMBULANCE NEEDED,2200 Block of OLDER PL,
8,11/27/2024 6:27:11 AM,202411270042,FIRE ALARM,200 Block of BECK AV,
9,11/27/2024 6:38:49 AM,202411270043,PUBLIC SERVICE - FIRE ONLY,1700 Block of VERMONT ST,
10,11/27/2024 7:26:38 AM,202411270050,INFORMATION - FIRE ONLY,1300 Block of TRAVIS BL,
11,11/27/2024 7:32:21 AM,202411270051,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
12,11/27/2024 8:02:12 AM,202411270060,INFORMATION - FIRE ONLY,1100 Block of WESTERN ST,
13,11/27/2024 8:06:05 AM,202411270062,MEDICAL - AMBULANCE NEEDED,1700 Block of GREEN ACRES LN,
14,11/27/2024 8:44:19 AM,202411270065,PERSON DOWN - FIRE/AMBULANCE,1300 Block of GOLD HILL RD,
15,11/27/2024 8:51:52 AM,202411270071,CONTROL BURN,4700 Block of GREEN VALLEY LN,
16,11/27/2024 9:01:17 AM,202411270076,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
17,11/27/2024 10:08:27 AM,202411270095,MEDICAL - AMBULANCE NEEDED,200 Block of E TABOR AV,
18,11/27/2024 11:47:36 AM,202411270118,MEDICAL - AMBULANCE NEEDED,1800 Block of DEER SPRING CT,
19,11/27/2024 11:49:59 AM,202411270119,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
20,11/27/2024 12:10:51 PM,202411270123,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
21,11/27/2024 12:32:37 PM,202411270126,MEDICAL - AMBULANCE NEEDED,6000 Block of GOODYEAR RD,
22,11/27/2024 12:48:12 PM,202411270134,MEDICAL - AMBULANCE NEEDED,700 Block of CEMENT HILL RD,
23,11/27/2024 12:59:01 PM,202411270141,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
24,11/27/2024 1:08:19 PM,202411270146,FIRE ALARM,5100 Block of JULIA BERGER CR,
25,11/27/2024 1:11:49 PM,202411270147,MEDICAL - AMBULANCE NEEDED,1000 Block of WEBSTER ST,
26,11/27/2024 2:45:57 PM,202411270165,MEDICAL ALARM,1800 Block of N TEXAS ST,
27,11/27/2024 3:02:48 PM,202411270172,MEDICAL - AMBULANCE NEEDED,1700 Block of ALFORD DR,
28,11/27/2024 3:53:23 PM,202411270193,MEDICAL - AMBULANCE NEEDED,1100 Block of UNION AV,
29,11/27/2024 3:53:59 PM,202411270194,MEDICAL - AMBULANCE NEEDED,600 Block of KENTUCKY ST,
30,11/27/2024 3:57:33 PM,202411270197,MEDICAL - AMBULANCE NEEDED,3500 Block of SPRINGFIELD DR,
31,11/27/2024 5:47:49 PM,202411270222,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
32,11/27/2024 6:15:56 PM,202411270227,FIRE ALARM,4400 Block of GREEN VALLEY RD,
33,11/27/2024 6:34:57 PM,202411270231,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
34,11/27/2024 7:14:27 PM,202411270240,HAZARD - FIRE ONLY,1800 Block of SAN JUAN ST,
35,11/27/2024 7:47:04 PM,202411270248,FIRE - NO DETAILS,3400 Block of WATERBURY WY,
36,11/27/2024 8:12:54 PM,202411270252,MEDICAL - AMBULANCE NEEDED,1300 Block of CROWLEY LN,
37,11/27/2024 8:25:45 PM,202411270254,MEDICAL - AMBULANCE NEEDED,1900 Block of W TEXAS ST,
38,11/27/2024 9:13:17 PM,202411270264,MEDICAL - AMBULANCE NEEDED,3100 Block of CHERRY VALLEY CR,
39,11/27/2024 9:17:45 PM,202411270266,FIRE ALARM,1100 Block of UNION AV,
40,11/27/2024 9:35:04 PM,202411270271,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of SB I680,
41,11/27/2024 9:38:03 PM,202411270273,MEDICAL - AMBULANCE NEEDED,2100 Block of CAPITOLA WY,
42,11/27/2024 10:08:34 PM,202411270281,MEDICAL - AMBULANCE NEEDED,1600 Block of PARK LN,
43,11/27/2024 10:08:36 PM,202411270282,MEDICAL - AMBULANCE NEEDED,1900 Block of BRISTOL LN,
44,11/27/2024 10:44:23 PM,202411270287,MEDICAL - AMBULANCE NEEDED,1500 Block of TRAVIS BL,
