,Date Time,inci #,Description,Address,dispo
0,6/28/2024 12:42:42 AM,202406280007,MEDICAL - AMBULANCE NEEDED,300 Block of TRAVIS BL,
1,6/28/2024 12:55:14 AM,202406280010,MEDICAL - AMBULANCE NEEDED,1300 Block of CROWLEY LN,
2,6/28/2024 3:03:16 AM,202406280020,MEDICAL - AMBULANCE NEEDED,2400 Block of PEACH TREE DR,
3,6/28/2024 6:57:50 AM,202406280035,MEDICAL - AMBULANCE NEEDED,1100 Block of TANGLEWOOD DR,
4,6/28/2024 7:01:02 AM,202406280037,MEDICAL - AMBULANCE NEEDED,5000 Block of GREEN MEADOW CT,
5,6/28/2024 8:28:46 AM,202406280061,INFORMATION - FIRE ONLY,2700 Block of N TEXAS ST,
6,6/28/2024 8:57:51 AM,202406280068,MEDICAL - AMBULANCE NEEDED,5100 Block of FERMI DR,
7,6/28/2024 9:26:43 AM,202406280077,GRASS FIRE,3100 Block of BUSCH DR,
8,6/28/2024 9:59:50 AM,202406280088,MEDICAL - AMBULANCE NEEDED,2000 Block of CADENASSO DR,
9,6/28/2024 10:01:51 AM,202406280091,ACCIDENT - NO INJURIES - FIRE/AMBULANCE,0 Block of TABOR AV,
10,6/28/2024 10:36:51 AM,202406280107,MEDICAL - AMBULANCE NEEDED,1000 Block of BROADWAY ST,
11,6/28/2024 11:04:00 AM,202406280116,MEDICAL - AMBULANCE NEEDED,600 Block of E TRAVIS BL,
12,6/28/2024 11:35:27 AM,202406280121,SMOKE OR ODOR INVESTIGATION,3100 Block of BUSCH DR,
13,6/28/2024 11:40:32 AM,202406280124,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
14,6/28/2024 11:51:24 AM,202406280129,MEDICAL - AMBULANCE NEEDED,1700 Block of W TEXAS ST,
15,6/28/2024 12:30:11 PM,202406280133,MEDICAL - AMBULANCE NEEDED,200 Block of DE SOTO DR,
16,6/28/2024 12:58:33 PM,202406280140,VEHICLE FIRE,5100 Block of FERMI DR,
17,6/28/2024 1:10:58 PM,202406280145,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
18,6/28/2024 2:08:33 PM,202406280158,MEDICAL - AMBULANCE NEEDED,600 Block of E TRAVIS BL,
19,6/28/2024 2:22:15 PM,202406280163,PUBLIC SERVICE - FIRE ONLY,600 Block of PENNSYLVANIA AV,
20,6/28/2024 2:29:15 PM,202406280166,MEDICAL - AMBULANCE NEEDED,1600 Block of SAN DIEGO ST,
21,6/28/2024 2:59:07 PM,202406280172,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
22,6/28/2024 3:24:41 PM,202406280178,RESIDENTIAL FIRE,0 Block of CIRCLE DR,
23,6/28/2024 3:30:57 PM,202406280182,MEDICAL - AMBULANCE NEEDED,1700 Block of N TEXAS ST,
24,6/28/2024 3:50:12 PM,202406280187,FIRE ALARM,4800 Block of BUSINESS CENTER DR,
25,6/28/2024 4:05:56 PM,202406280191,PUBLIC SERVICE - FIRE ONLY,3200 Block of BEAR CREEK DR,
26,6/28/2024 5:15:23 PM,202406280214,MEDICAL - AMBULANCE NEEDED,1700 Block of SUNSET AV,
27,6/28/2024 5:21:36 PM,202406280220,MEDICAL - AMBULANCE NEEDED,500 Block of PYRAMID CT,
28,6/28/2024 6:00:05 PM,202406280232,MEDICAL ALARM,600 Block of RENAISSANCE AV,
29,6/28/2024 6:42:03 PM,202406280238,WILDLAND FIRE,0 Block of NB I680 ON,
30,6/28/2024 8:04:16 PM,202406280259,MEDICAL - AMBULANCE NEEDED,2400 Block of HUNTINGTON DR,
31,6/28/2024 8:30:20 PM,202406280264,MEDICAL - AMBULANCE NEEDED,1900 Block of NEW JERSEY ST,
32,6/28/2024 8:51:19 PM,202406280270,MEDICAL - AMBULANCE NEEDED,1300 Block of FREEPORT CT,
33,6/28/2024 9:04:48 PM,202406280273,PUBLIC SERVICE - FIRE ONLY,1700 Block of N TEXAS ST,
34,6/28/2024 9:05:22 PM,202406280274,WATER CALL OUT,1700 Block of N TEXAS ST,
35,6/28/2024 9:19:43 PM,202406280280,ACCIDENT - FIRE/AMBULANCE,5300 Block of ACACIA ST,
36,6/28/2024 9:54:55 PM,202406280289,MEDICAL - AMBULANCE NEEDED,1200 Block of DANA DR,
37,6/28/2024 11:01:43 PM,202406280303,MEDICAL - AMBULANCE NEEDED,5200 Block of GRAMERCY CR,
38,6/28/2024 11:30:08 PM,202406280310,MEDICAL - AMBULANCE NEEDED,5400 Block of AIR BASE PKWY,
