,Date Time,inci #,Description,Address,dispo
0,10/14/2024 12:03:25 AM,202410140002,MEDICAL - AMBULANCE NEEDED,1600 Block of FOOTHILL PL,
1,10/14/2024 12:09:26 AM,202410140004,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
2,10/14/2024 12:14:01 AM,202410140005,WILDLAND FIRE,0 Block of BUSINESS CENTER DR,
3,10/14/2024 12:19:42 AM,202410140006,MEDICAL - AMBULANCE NEEDED,4700 Block of HUMMINGBIRD CT,
4,10/14/2024 2:01:34 AM,202410140009,MEDICAL - AMBULANCE NEEDED,2400 Block of CARNATION DR,
5,10/14/2024 2:33:57 AM,202410140010,MEDICAL - AMBULANCE NEEDED,600 Block of E TABOR AV,
6,10/14/2024 3:01:31 AM,202410140011,MEDICAL - AMBULANCE NEEDED,2400 Block of AZURE PL,
7,10/14/2024 3:29:19 AM,202410140013,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
8,10/14/2024 4:10:03 AM,202410140017,MEDICAL - AMBULANCE NEEDED,900 Block of JULIE CT,
9,10/14/2024 5:29:36 AM,202410140021,MEDICAL - AMBULANCE NEEDED,2300 Block of PEACH TREE DR,
10,10/14/2024 5:46:24 AM,202410140022,PERSON DOWN - FIRE/AMBULANCE,0 Block of DOVER AV,
11,10/14/2024 6:14:19 AM,202410140026,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
12,10/14/2024 7:33:19 AM,202410140037,MEDICAL - AMBULANCE NEEDED,1800 Block of PENNSYLVANIA AV,
13,10/14/2024 7:57:23 AM,202410140048,MEDICAL - AMBULANCE NEEDED,3400 Block of NORWALK PL,
14,10/14/2024 8:34:16 AM,202410140062,MEDICAL - AMBULANCE NEEDED,1100 Block of CHARTER LN,
15,10/14/2024 8:36:07 AM,202410140064,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
16,10/14/2024 8:56:52 AM,202410140074,MEDICAL - AMBULANCE NEEDED,1800 Block of SAN PEDRO CT,
17,10/14/2024 9:55:51 AM,202410140103,WATER CALL OUT,0 Block of LOPES RD,
18,10/14/2024 10:01:18 AM,202410140106,MEDICAL - AMBULANCE NEEDED,2100 Block of MERRITT PL,
19,10/14/2024 10:34:05 AM,202410140119,MEDICAL - AMBULANCE NEEDED,2500 Block of SUNRISE DR,
20,10/14/2024 10:46:11 AM,202410140123,MEDICAL - AMBULANCE NEEDED,4000 Block of SUISUN VALLEY RD,
21,10/14/2024 11:35:43 AM,202410140136,PUBLIC SERVICE - FIRE ONLY,2100 Block of CAMBRIDGE DR,
22,10/14/2024 11:36:38 AM,202410140137,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,27400 Block of EB I80,
23,10/14/2024 12:00:16 PM,202410140143,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
