,Date Time,inci #,Description,Address,dispo
0,7/12/2024 1:00:05 AM,202407120011,MEDICAL - AMBULANCE NEEDED,5100 Block of POND SIDE WY,
1,7/12/2024 1:19:13 AM,202407120013,MEDICAL - AMBULANCE NEEDED,600 Block of BERKELEY WY,
2,7/12/2024 2:56:14 AM,202407120021,MEDICAL - AMBULANCE NEEDED,4500 Block of BUSINESS CENTER DR,
3,7/12/2024 4:07:57 AM,202407120027,INFORMATION - FIRE ONLY,2900 Block of AUTO MALL PKWY,
4,7/12/2024 4:59:35 AM,202407120029,FIRE ALARM,2900 Block of AUTO MALL PKWY,
5,7/12/2024 5:32:47 AM,202407120033,FIRE ALARM,5100 Block of BUSINESS CENTER DR,
6,7/12/2024 5:49:54 AM,202407120036,PERSON DOWN - FIRE/AMBULANCE,1000 Block of MOCKINGBIRD LN,
7,7/12/2024 6:45:05 AM,202407120044,MEDICAL - AMBULANCE NEEDED,2500 Block of FREITAS WY,
8,7/12/2024 7:00:16 AM,202407120047,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB HWY 12,
9,7/12/2024 7:09:56 AM,202407120050,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
10,7/12/2024 8:07:07 AM,202407120056,MEDICAL - AMBULANCE NEEDED,1000 Block of VALLEY OAK WY,
11,7/12/2024 8:51:51 AM,202407120063,MEDICAL - AMBULANCE NEEDED,2000 Block of FALCON DR,
12,7/12/2024 9:18:00 AM,202407120073,WILDLAND FIRE,0 Block of NB I680,
13,7/12/2024 10:03:48 AM,202407120085,MEDICAL - AMBULANCE NEEDED,2300 Block of BOBWHITE CT,
14,7/12/2024 10:42:01 AM,202407120094,MEDICAL - AMBULANCE NEEDED,200 Block of BEGONIA BL,
15,7/12/2024 11:25:32 AM,202407120106,MEDICAL - AMBULANCE NEEDED,3400 Block of QUAKER CT,
16,7/12/2024 11:32:23 AM,202407120108,MEDICAL - AMBULANCE NEEDED,1800 Block of VIRGINIA ST,
17,7/12/2024 11:39:36 AM,202407120109,MEDICAL - AMBULANCE NEEDED,1900 Block of W TEXAS ST,
18,7/12/2024 11:59:15 AM,202407120113,MEDICAL - AMBULANCE NEEDED,3000 Block of ROADRUNNER DR,
19,7/12/2024 12:00:09 PM,202407120115,HAZARD - FIRE ONLY,0 Block of WB I80,
20,7/12/2024 12:07:25 PM,202407120117,MEDICAL - AMBULANCE NEEDED,2400 Block of HILBORN RD,
21,7/12/2024 1:11:19 PM,202407120124,MEDICAL - AMBULANCE NEEDED,2400 Block of SHELDON DR,
22,7/12/2024 1:50:58 PM,202407120135,MEDICAL - AMBULANCE NEEDED,4200 Block of GRAMBLING CT,
23,7/12/2024 1:55:08 PM,202407120136,RESIDENTIAL FIRE,500 Block of LOUISIANA ST,
24,7/12/2024 2:06:34 PM,202407120142,MEDICAL - AMBULANCE NEEDED,200 Block of TRAVIS BL,
25,7/12/2024 2:24:35 PM,202407120145,MEDICAL - AMBULANCE NEEDED,2500 Block of DOVER AV,
26,7/12/2024 2:29:51 PM,202407120146,MEDICAL - AMBULANCE NEEDED,1800 Block of SAN PEDRO CT,
27,7/12/2024 2:49:02 PM,202407120151,MEDICAL - AMBULANCE NEEDED,0 Block of KENSINGTON DR,
28,7/12/2024 2:49:55 PM,202407120152,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
29,7/12/2024 2:54:23 PM,202407120155,MEDICAL - AMBULANCE NEEDED,1800 Block of PENNSYLVANIA AV,
30,7/12/2024 3:08:26 PM,202407120160,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
31,7/12/2024 3:10:05 PM,202407120161,MEDICAL - AMBULANCE NEEDED,300 Block of TRAVIS BL,
32,7/12/2024 3:25:59 PM,202407120165,MUTUAL AID - FIRE ONLY,100 Block of S ORCHARD AVE,
33,7/12/2024 3:31:43 PM,202407120168,MEDICAL - AMBULANCE NEEDED,800 Block of E TRAVIS BL,
34,7/12/2024 4:11:02 PM,202407120178,MEDICAL - AMBULANCE NEEDED,1600 Block of UNION AV,
35,7/12/2024 4:17:10 PM,202407120179,FIRE - NO DETAILS,1400 Block of GATEWAY BL,
36,7/12/2024 4:18:27 PM,202407120180,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
37,7/12/2024 5:05:11 PM,202407120190,MEDICAL - AMBULANCE NEEDED,1900 Block of JACOBS CT,
38,7/12/2024 5:07:22 PM,202407120193,MEDICAL - AMBULANCE NEEDED,2200 Block of CURRIER PL,
39,7/12/2024 5:23:54 PM,202407120198,MEDICAL - AMBULANCE NEEDED,3900 Block of BUSINESS CENTER DR,
40,7/12/2024 5:29:59 PM,202407120202,WATER CALL OUT,2900 Block of N TEXAS ST,
41,7/12/2024 5:35:44 PM,202407120203,MEDICAL - AMBULANCE NEEDED,1200 Block of KENTUCKY ST,
42,7/12/2024 5:46:28 PM,202407120205,MEDICAL - AMBULANCE NEEDED,0 Block of DAHLIA ST,
43,7/12/2024 6:08:56 PM,202407120210,MEDICAL - AMBULANCE NEEDED,1000 Block of OLIVER RD,
44,7/12/2024 6:21:55 PM,202407120213,MEDICAL - AMBULANCE NEEDED,400 Block of E ALASKA AV,
45,7/12/2024 7:48:00 PM,202407120235,PUBLIC SERVICE - FIRE ONLY,400 Block of CEMENT HILL RD,
46,7/12/2024 8:02:54 PM,202407120238,PUBLIC SERVICE - FIRE ONLY,4000 Block of THE MASTERS DR,
47,7/12/2024 8:13:23 PM,202407120240,MEDICAL - AMBULANCE NEEDED,1500 Block of W TEXAS ST,
48,7/12/2024 8:40:46 PM,202407120246,MEDICAL - AMBULANCE NEEDED,2100 Block of ARABIAN DR,
49,7/12/2024 9:00:01 PM,202407120254,MEDICAL - AMBULANCE NEEDED,1400 Block of WESTMINSTER DR,
50,7/12/2024 9:05:46 PM,202407120257,MUTUAL AID - FIRE ONLY,300 Block of MAIN ST,
51,7/12/2024 9:12:08 PM,202407120260,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
52,7/12/2024 9:45:37 PM,202407120269,MEDICAL - AMBULANCE NEEDED,1300 Block of EMPIRE ST,
53,7/12/2024 10:23:24 PM,202407120275,MEDICAL - AMBULANCE NEEDED,0 Block of WB I80,
54,7/12/2024 10:47:06 PM,202407120278,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
55,7/12/2024 10:49:06 PM,202407120280,MUTUAL AID - FIRE ONLY,1000 Block of WEBSTER ST,
56,7/12/2024 10:56:22 PM,202407120283,MEDICAL - AMBULANCE NEEDED,1100 Block of FIRST ST,
57,7/12/2024 11:09:15 PM,202407120285,MEDICAL - AMBULANCE NEEDED,2200 Block of FREMONT CT,
58,7/12/2024 11:44:47 PM,202407120297,BATTERY - FIRE/AMBULANCE,1600 Block of SUNSET AV,
