,Date Time,inci #,Description,Address,dispo
0,1/9/2025 12:34:35 AM,202501090005,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
1,1/9/2025 3:00:13 AM,202501090014,MEDICAL - AMBULANCE NEEDED,400 Block of LAKEHURST CT,
2,1/9/2025 3:39:17 AM,202501090016,MEDICAL - AMBULANCE NEEDED,4500 Block of AVONDALE CR,
3,1/9/2025 5:21:14 AM,202501090026,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
4,1/9/2025 5:57:49 AM,202501090028,MEDICAL - AMBULANCE NEEDED,2900 Block of MARIGOLD DR,
5,1/9/2025 6:22:50 AM,202501090031,MEDICAL - AMBULANCE NEEDED,1700 Block of HEMLOCK ST,
6,1/9/2025 7:07:13 AM,202501090033,PUBLIC SERVICE - FIRE ONLY,900 Block of HICKORY CT,
7,1/9/2025 7:45:19 AM,202501090042,MEDICAL - DUAL RESPONSE,500 Block of HAVENHILL RD,
8,1/9/2025 7:52:23 AM,202501090047,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of OAKBROOK DR,
9,1/9/2025 7:54:54 AM,202501090050,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
10,1/9/2025 7:54:57 AM,202501090051,MEDICAL - AMBULANCE NEEDED,2700 Block of SILVER FOX CR,
11,1/9/2025 8:03:32 AM,202501090055,MEDICAL - AMBULANCE NEEDED,4500 Block of BUSINESS CENTER DR,
12,1/9/2025 8:14:43 AM,202501090057,MEDICAL - AMBULANCE NEEDED,1600 Block of PENNSYLVANIA AV,
13,1/9/2025 8:21:05 AM,202501090059,MEDICAL - AMBULANCE NEEDED,300 Block of WYOMING ST,
14,1/9/2025 8:24:21 AM,202501090061,MEDICAL - AMBULANCE NEEDED,200 Block of E KENTUCKY ST,
15,1/9/2025 8:32:36 AM,202501090064,MEDICAL - AMBULANCE NEEDED,2100 Block of YELLOW ROSE CR,
16,1/9/2025 8:44:15 AM,202501090067,MEDICAL - AMBULANCE NEEDED,1600 Block of W TEXAS ST,
17,1/9/2025 8:53:57 AM,202501090071,SPOUSE ABUSE - FIRE/AMBULANCE,1400 Block of HOLIDAY LN,
18,1/9/2025 8:59:43 AM,202501090072,MEDICAL - AMBULANCE NEEDED,200 Block of E UTAH ST,
19,1/9/2025 8:59:47 AM,202501090073,PERSON DOWN - FIRE/AMBULANCE,0 Block of PITTMAN RD,
20,1/9/2025 9:27:22 AM,202501090080,MUTUAL AID - FIRE ONLY,1800 Block of ALAMO DR,
21,1/9/2025 9:41:58 AM,202501090085,FIRE ALARM,100 Block of RED TOP RD,
22,1/9/2025 9:50:23 AM,202501090088,PUBLIC SERVICE - FIRE ONLY,1300 Block of MARYLAND ST,
23,1/9/2025 10:09:25 AM,202501090098,INFORMATION - FIRE ONLY,400 Block of LOPES RD,
24,1/9/2025 10:11:36 AM,202501090099,MEDICAL - AMBULANCE NEEDED,800 Block of MISSOURI ST,
25,1/9/2025 10:13:44 AM,202501090100,MEDICAL - AMBULANCE NEEDED,2700 Block of GERANIUM CT,
