,Date Time,inci #,Description,Address,dispo
0,10/26/2024 1:09:54 AM,202410260004,PUBLIC SERVICE - FIRE ONLY,800 Block of E TABOR AV,
1,10/26/2024 1:52:20 AM,202410260010,FIRE - NO DETAILS,0 Block of NAPA 12 OFF,
2,10/26/2024 2:10:58 AM,202410260013,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
3,10/26/2024 2:16:01 AM,202410260015,MEDICAL - AMBULANCE NEEDED,1600 Block of TRAVIS BL,
4,10/26/2024 2:29:04 AM,202410260018,MEDICAL - AMBULANCE NEEDED,1400 Block of W TEXAS ST,
5,10/26/2024 2:30:39 AM,202410260019,MEDICAL - AMBULANCE NEEDED,1800 Block of DOVER AV,
6,10/26/2024 2:58:55 AM,202410260020,PUBLIC SERVICE - FIRE ONLY,1800 Block of GILLESPIE DR,
7,10/26/2024 3:05:13 AM,202410260021,MEDICAL - AMBULANCE NEEDED,2100 Block of SANTA ANA DR,
8,10/26/2024 3:31:01 AM,202410260022,MEDICAL - AMBULANCE NEEDED,4700 Block of STONEWOOD DR,
9,10/26/2024 3:50:18 AM,202410260023,MEDICAL - AMBULANCE NEEDED,5100 Block of CHABOT CT,
10,10/26/2024 6:39:52 AM,202410260031,MEDICAL - AMBULANCE NEEDED,200 Block of STEPHEN ST,
11,10/26/2024 6:57:17 AM,202410260032,MEDICAL - AMBULANCE NEEDED,2800 Block of HORIZON CR,
12,10/26/2024 7:15:44 AM,202410260034,MEDICAL - AMBULANCE NEEDED,5100 Block of WATER WORKS LN,
13,10/26/2024 7:25:06 AM,202410260035,SMOKE OR ODOR INVESTIGATION,0 Block of EB I80 ON,
14,10/26/2024 7:33:14 AM,202410260036,PUBLIC SERVICE - FIRE ONLY,2500 Block of E ATLANTIC CT,
15,10/26/2024 8:34:02 AM,202410260042,MEDICAL - AMBULANCE NEEDED,1100 Block of FIRST ST,
16,10/26/2024 9:26:13 AM,202410260050,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of W TEXAS ST,
17,10/26/2024 9:48:50 AM,202410260053,MEDICAL - AMBULANCE NEEDED,400 Block of SAN MARCO ST,
18,10/26/2024 9:55:50 AM,202410260054,MEDICAL - AMBULANCE NEEDED,2800 Block of SUNDOWN CR,
19,10/26/2024 10:39:55 AM,202410260060,MEDICAL - AMBULANCE NEEDED,0 Block of LINEAR PARK PATHWAY,
20,10/26/2024 10:47:45 AM,202410260062,MEDICAL - AMBULANCE NEEDED,3000 Block of PARKFIELD DR,
21,10/26/2024 11:12:20 AM,202410260068,WATER CALL OUT,1900 Block of ORCHARD VIEW DR,
22,10/26/2024 11:19:46 AM,202410260071,SMOKE OR ODOR INVESTIGATION,3400 Block of ASTORIA CR,
23,10/26/2024 12:21:01 PM,202410260077,MEDICAL - AMBULANCE NEEDED,300 Block of TEXAS ST,
24,10/26/2024 12:53:29 PM,202410260084,PERSON DOWN - FIRE/AMBULANCE,0 Block of PENNSYLVANIA AV,
25,10/26/2024 1:23:03 PM,202410260088,SUICIDE/ATTEMPT - FIRE/AMBULANCE,1600 Block of N TEXAS ST,
26,10/26/2024 2:39:20 PM,202410260102,PERSON DOWN - FIRE/AMBULANCE,1900 Block of W TEXAS ST,
27,10/26/2024 2:48:10 PM,202410260107,MUTUAL AID - FIRE ONLY,0 Block of HWY 37,
28,10/26/2024 3:32:33 PM,202410260112,MEDICAL - AMBULANCE NEEDED,1400 Block of TRAVIS BL,
29,10/26/2024 3:45:41 PM,202410260115,RESIDENTIAL FIRE,800 Block of BRIARWOOD CT,
30,10/26/2024 3:55:25 PM,202410260121,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,1500 Block of GATEWAY BL,
31,10/26/2024 3:56:21 PM,202410260123,MEDICAL - AMBULANCE NEEDED,800 Block of BRIARWOOD CT,
