,Date Time,inci #,Description,Address,dispo
0,7/15/2024 12:40:24 AM,202407150004,TEST CALL - FIRE ONLY,4500 Block of BUSINESS CENTER DR,
1,7/15/2024 4:45:00 AM,202407150019,MEDICAL - AMBULANCE NEEDED,2100 Block of W TEXAS ST,
2,7/15/2024 4:56:20 AM,202407150021,MEDICAL - AMBULANCE NEEDED,2400 Block of FLATLEY CR,
3,7/15/2024 6:55:36 AM,202407150026,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
4,7/15/2024 7:53:46 AM,202407150033,PERSON DOWN - FIRE/AMBULANCE,3300 Block of N TEXAS ST,
5,7/15/2024 8:21:06 AM,202407150042,MEDICAL - AMBULANCE NEEDED,0 Block of COUNTRY CLUB DR,
6,7/15/2024 8:29:25 AM,202407150046,MEDICAL - AMBULANCE NEEDED,5100 Block of LAKESHORE DR,
7,7/15/2024 8:33:31 AM,202407150048,MEDICAL - AMBULANCE NEEDED,3100 Block of MUSE WY,
8,7/15/2024 8:49:48 AM,202407150053,MEDICAL - AMBULANCE NEEDED,4200 Block of LOZANO LN,
9,7/15/2024 9:17:24 AM,202407150064,MEDICAL - AMBULANCE NEEDED,600 Block of BECK AV,
10,7/15/2024 9:26:09 AM,202407150066,MEDICAL - AMBULANCE NEEDED,600 Block of UNION AV,
11,7/15/2024 10:29:18 AM,202407150087,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
12,7/15/2024 10:33:18 AM,202407150089,FIRE ALARM,1200 Block of B GALE WILSON BL,
13,7/15/2024 10:50:50 AM,202407150094,FIRE ALARM,1600 Block of WOOD CREEK DR,
14,7/15/2024 11:22:16 AM,202407150100,MEDICAL - AMBULANCE NEEDED,3500 Block of SPRINGFIELD DR,
15,7/15/2024 11:29:20 AM,202407150102,PUBLIC SERVICE - FIRE ONLY,1200 Block of ETON CT,
16,7/15/2024 11:35:26 AM,202407150103,MEDICAL - AMBULANCE NEEDED,2100 Block of CADENASSO DR,
17,7/15/2024 12:21:44 PM,202407150111,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
18,7/15/2024 12:24:24 PM,202407150112,MEDICAL - AMBULANCE NEEDED,2000 Block of CLAY BANK RD,
19,7/15/2024 12:38:50 PM,202407150120,MEDICAL - AMBULANCE NEEDED,200 Block of RIVERSIDE CT,
20,7/15/2024 12:53:23 PM,202407150128,MEDICAL - AMBULANCE NEEDED,1100 Block of TABOR AV,
21,7/15/2024 1:20:27 PM,202407150133,MEDICAL - AMBULANCE NEEDED,400 Block of CHADBOURNE RD,
22,7/15/2024 1:43:16 PM,202407150137,HAZARD - FIRE ONLY,800 Block of JEFFERSON ST,
23,7/15/2024 1:57:35 PM,202407150140,MEDICAL - AMBULANCE NEEDED,800 Block of UNION AV,
24,7/15/2024 2:10:45 PM,202407150145,MEDICAL - AMBULANCE NEEDED,300 Block of ATLANTIC AV,
25,7/15/2024 2:27:08 PM,202407150153,RESIDENTIAL FIRE,2000 Block of TILDEN CT,
26,7/15/2024 3:35:05 PM,202407150177,MEDICAL - AMBULANCE NEEDED,300 Block of E WYOMING ST,
27,7/15/2024 3:36:38 PM,202407150179,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
28,7/15/2024 3:57:17 PM,202407150182,MEDICAL - AMBULANCE NEEDED,2600 Block of VISTA CERRO,
29,7/15/2024 4:41:08 PM,202407150192,PUBLIC SERVICE - FIRE ONLY,1800 Block of DOVER AV,
30,7/15/2024 4:51:59 PM,202407150194,MEDICAL - AMBULANCE NEEDED,2200 Block of PEACH TREE DR,
