,Date Time,inci #,Description,Address,dispo
0,10/20/2024 12:34:33 AM,202410200005,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
1,10/20/2024 1:42:41 AM,202410200008,VEHICLE FIRE,800 Block of LAKE HERMAN RD,
2,10/20/2024 1:59:24 AM,202410200009,MEDICAL - AMBULANCE NEEDED,1000 Block of WOOD HOLLOW CR,
3,10/20/2024 3:02:56 AM,202410200015,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
4,10/20/2024 4:25:33 AM,202410200022,MEDICAL - AMBULANCE NEEDED,1000 Block of TEXAS ST,
5,10/20/2024 4:47:17 AM,202410200024,MEDICAL - AMBULANCE NEEDED,1500 Block of W TEXAS ST,
6,10/20/2024 4:52:06 AM,202410200025,MEDICAL - AMBULANCE NEEDED,600 Block of JACKSON ST,
7,10/20/2024 5:38:42 AM,202410200026,MEDICAL - AMBULANCE NEEDED,2100 Block of COURAGE DR,
8,10/20/2024 5:55:48 AM,202410200027,PUBLIC SERVICE - FIRE ONLY,100 Block of HAWTHORN DR,
9,10/20/2024 6:42:27 AM,202410200030,BATTERY - FIRE/AMBULANCE,3300 Block of N TEXAS ST,
10,10/20/2024 7:26:55 AM,202410200035,PERSON DOWN - FIRE/AMBULANCE,0 Block of MANGELS BL,
11,10/20/2024 7:59:46 AM,202410200038,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
12,10/20/2024 8:02:37 AM,202410200039,MEDICAL - AMBULANCE NEEDED,1600 Block of SAN CARLOS ST,
13,10/20/2024 8:32:48 AM,202410200043,MEDICAL - AMBULANCE NEEDED,900 Block of CALLE DEL CABALLO ST,
14,10/20/2024 9:04:14 AM,202410200048,MEDICAL - AMBULANCE NEEDED,300 Block of HONEYSUCKLE DR,
15,10/20/2024 9:17:52 AM,202410200049,MEDICAL - AMBULANCE NEEDED,2400 Block of VILLAGE SQUARE BL,
16,10/20/2024 9:24:36 AM,202410200050,MEDICAL - AMBULANCE NEEDED,1000 Block of SPARROW LN,
17,10/20/2024 10:34:46 AM,202410200054,PUBLIC SERVICE - FIRE ONLY,3600 Block of DORAL DR,
18,10/20/2024 11:51:02 AM,202410200067,FIRE ALARM,1100 Block of TANGLEWOOD DR,
19,10/20/2024 11:52:32 AM,202410200068,ACCIDENT - FIRE/AMBULANCE,4900 Block of PEABODY RD,
20,10/20/2024 12:23:16 PM,202410200076,BATTERY - FIRE/AMBULANCE,2000 Block of CADENASSO DR,
21,10/20/2024 12:39:18 PM,202410200080,SMOKE OR ODOR INVESTIGATION,1200 Block of MEADOWLARK DR,
22,10/20/2024 12:49:03 PM,202410200082,PUBLIC SERVICE - FIRE ONLY,100 Block of HAWTHORN DR,
23,10/20/2024 2:04:32 PM,202410200092,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
24,10/20/2024 2:12:56 PM,202410200095,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
25,10/20/2024 2:14:16 PM,202410200096,MEDICAL - AMBULANCE NEEDED,1000 Block of WOOD HOLLOW CR,
26,10/20/2024 2:45:19 PM,202410200099,RESIDENTIAL FIRE,2600 Block of DERONDE DR,
27,10/20/2024 2:49:14 PM,202410200105,MEDICAL - AMBULANCE NEEDED,500 Block of ALASKA AV,
28,10/20/2024 2:49:41 PM,202410200106,FIRE ALARM,2400 Block of CROCKER CR,
29,10/20/2024 3:30:47 PM,202410200115,MEDICAL - AMBULANCE NEEDED,300 Block of BECK AV,
30,10/20/2024 3:42:31 PM,202410200117,MEDICAL - AMBULANCE NEEDED,1100 Block of QUAIL DR,
31,10/20/2024 4:27:57 PM,202410200122,MEDICAL - AMBULANCE NEEDED,900 Block of FIRST ST,
32,10/20/2024 4:39:45 PM,202410200125,MEDICAL - AMBULANCE NEEDED,1700 Block of HAZELTINE WY,
33,10/20/2024 5:04:41 PM,202410200128,MEDICAL - AMBULANCE NEEDED,2500 Block of HILBORN RD,
34,10/20/2024 5:28:58 PM,202410200133,MEDICAL - AMBULANCE NEEDED,5000 Block of RASMUSSEN WY,
35,10/20/2024 5:36:19 PM,202410200135,MUTUAL AID - FIRE ONLY,600 Block of SEAGULL DR,
36,10/20/2024 5:38:28 PM,202410200136,SMOKE OR ODOR INVESTIGATION,1400 Block of GOODYEAR RD,
37,10/20/2024 5:54:19 PM,202410200138,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
38,10/20/2024 6:13:50 PM,202410200140,PUBLIC SERVICE - FIRE ONLY,1900 Block of UTAH ST,
39,10/20/2024 6:22:31 PM,202410200141,MEDICAL - AMBULANCE NEEDED,200 Block of DE SOTO DR,
40,10/20/2024 6:55:51 PM,202410200148,FIRE ALARM,700 Block of TAYLOR ST,
41,10/20/2024 6:58:04 PM,202410200150,BATTERY - FIRE/AMBULANCE,1500 Block of GATEWAY BL,
42,10/20/2024 7:01:07 PM,202410200153,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of HILBORN RD,
43,10/20/2024 7:11:23 PM,202410200155,MEDICAL - AMBULANCE NEEDED,100 Block of ZAFRA DR,
44,10/20/2024 7:12:30 PM,202410200156,MEDICAL - AMBULANCE NEEDED,2400 Block of DOVER AV,
45,10/20/2024 7:33:23 PM,202410200159,MEDICAL - AMBULANCE NEEDED,1100 Block of TRUMAN ST,
46,10/20/2024 7:57:33 PM,202410200160,MEDICAL - AMBULANCE NEEDED,2000 Block of PENNSYLVANIA AV,
47,10/20/2024 8:12:38 PM,202410200164,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
48,10/20/2024 8:27:55 PM,202410200168,MEDICAL - AMBULANCE NEEDED,3200 Block of AVENIDO DEL LAGO WY,
49,10/20/2024 8:53:06 PM,202410200174,MEDICAL - AMBULANCE NEEDED,2700 Block of GRAMERCY PL,
50,10/20/2024 9:00:17 PM,202410200175,MEDICAL - AMBULANCE NEEDED,0 Block of GOODYEAR RD,
51,10/20/2024 9:00:40 PM,202410200176,MEDICAL - AMBULANCE NEEDED,5100 Block of TWINLAKES CT,
52,10/20/2024 9:06:27 PM,202410200180,BATTERY - FIRE/AMBULANCE,900 Block of PACIFIC AV,
53,10/20/2024 9:17:04 PM,202410200182,SMOKE OR ODOR INVESTIGATION,1700 Block of FILLMORE ST,
54,10/20/2024 9:21:24 PM,202410200183,SMOKE OR ODOR INVESTIGATION,900 Block of SUFFOLK WY,
55,10/20/2024 9:56:20 PM,202410200186,GRASS FIRE,2000 Block of MEYER WY,
56,10/20/2024 10:03:19 PM,202410200187,MEDICAL - AMBULANCE NEEDED,0 Block of EB I80,
57,10/20/2024 10:07:28 PM,202410200188,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
58,10/20/2024 10:14:56 PM,202410200190,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
59,10/20/2024 11:04:42 PM,202410200197,PUBLIC SERVICE - FIRE ONLY,900 Block of HICKORY CT,
