,Date Time,inci #,Description,Address,dispo
0,12/18/2024 12:19:41 AM,202412180001,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
1,12/18/2024 12:50:35 AM,202412180003,MEDICAL - AMBULANCE NEEDED,800 Block of OREGON ST,
2,12/18/2024 1:01:33 AM,202412180004,MEDICAL - AMBULANCE NEEDED,1600 Block of ONTARIO ST,
3,12/18/2024 2:25:05 AM,202412180011,MEDICAL - AMBULANCE NEEDED,300 Block of DAHLIA ST,
4,12/18/2024 2:32:17 AM,202412180013,MEDICAL - AMBULANCE NEEDED,3500 Block of TASSAJARA CT,
5,12/18/2024 3:22:47 AM,202412180014,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
6,12/18/2024 3:39:38 AM,202412180015,FIRE ALARM,800 Block of TEXAS ST,
7,12/18/2024 4:10:13 AM,202412180017,MEDICAL - AMBULANCE NEEDED,1800 Block of DOVER AV,
8,12/18/2024 4:46:53 AM,202412180029,MEDICAL - AMBULANCE NEEDED,900 Block of MATTHEW CT,
9,12/18/2024 5:50:47 AM,202412180036,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of PENNSYLVANIA AV,
10,12/18/2024 6:19:13 AM,202412180038,MEDICAL - AMBULANCE NEEDED,700 Block of NEVADA ST,
11,12/18/2024 6:25:23 AM,202412180041,MEDICAL - AMBULANCE NEEDED,3800 Block of CLAY BANK RD,
12,12/18/2024 6:40:15 AM,202412180044,INFORMATION - FIRE ONLY,1200 Block of B GALE WILSON BL,
13,12/18/2024 7:12:16 AM,202412180047,MEDICAL - AMBULANCE NEEDED,3500 Block of SPRINGFIELD DR,
14,12/18/2024 7:33:32 AM,202412180048,MEDICAL - DUAL RESPONSE,0 Block of DEL PRADO CR,
15,12/18/2024 7:42:08 AM,202412180052,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
16,12/18/2024 7:44:25 AM,202412180055,ACCIDENT - FIRE/AMBULANCE ONLY,0 Block of SB I680,
17,12/18/2024 8:05:41 AM,202412180064,ACCIDENT - FIRE/AMBULANCE,0 Block of N TEXAS ST,
18,12/18/2024 8:53:58 AM,202412180079,MEDICAL ALARM,800 Block of BROADWAY ST,
19,12/18/2024 9:21:22 AM,202412180087,MEDICAL - AMBULANCE NEEDED,1200 Block of BROADWAY ST,
20,12/18/2024 9:55:29 AM,202412180097,SMOKE OR ODOR INVESTIGATION,1900 Block of BLOSSOM AV,
21,12/18/2024 10:06:48 AM,202412180100,MEDICAL - AMBULANCE NEEDED,3000 Block of POTRERO WY,
22,12/18/2024 10:29:37 AM,202412180104,MEDICAL - AMBULANCE NEEDED,2100 Block of WOOLNER AV,
23,12/18/2024 10:59:24 AM,202412180115,MEDICAL - AMBULANCE NEEDED,2300 Block of ESTATES DR,
24,12/18/2024 11:04:46 AM,202412180120,MEDICAL - AMBULANCE NEEDED,0 Block of COUNTRY CLUB DR,
