,Date Time,inci #,Description,Address,dispo
0,1/22/2025 12:12:12 AM,202501220001,MEDICAL - AMBULANCE NEEDED,300 Block of BECK AV,
1,1/22/2025 2:22:11 AM,202501220011,MEDICAL - AMBULANCE NEEDED,4800 Block of S RIDGEFIELD WY,
2,1/22/2025 2:31:11 AM,202501220012,MEDICAL - AMBULANCE NEEDED,2000 Block of PENNSYLVANIA AV,
3,1/22/2025 2:48:47 AM,202501220013,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of EB AIR BASE PKWY,
4,1/22/2025 4:13:46 AM,202501220024,MEDICAL - AMBULANCE NEEDED,0 Block of WHITNEY DR,
5,1/22/2025 4:29:02 AM,202501220026,MEDICAL - AMBULANCE NEEDED,1000 Block of WEBSTER ST,
6,1/22/2025 4:37:32 AM,202501220028,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
7,1/22/2025 4:44:42 AM,202501220029,MEDICAL - AMBULANCE NEEDED,1000 Block of ROOSEVELT ST,
8,1/22/2025 7:26:41 AM,202501220037,TRANSIENT/HOMELESS FIRE,1700 Block of W TEXAS ST,
9,1/22/2025 7:38:09 AM,202501220043,PUBLIC SERVICE - FIRE ONLY,2900 Block of CARMEL WY,
10,1/22/2025 7:39:58 AM,202501220044,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
11,1/22/2025 7:42:16 AM,202501220046,TRANSIENT/HOMELESS FIRE,1200 Block of TRAVIS BL,
12,1/22/2025 8:14:41 AM,202501220055,PUBLIC SERVICE - FIRE ONLY,2800 Block of BAY TREE DR,
13,1/22/2025 9:06:36 AM,202501220066,MEDICAL - AMBULANCE NEEDED,2200 Block of CORMORANT DR,
14,1/22/2025 9:21:13 AM,202501220071,TRANSIENT/HOMELESS FIRE,0 Block of WASHINGTON ST,
15,1/22/2025 9:29:38 AM,202501220074,MEDICAL - AMBULANCE NEEDED,300 Block of CAMPUS LN,
16,1/22/2025 10:00:14 AM,202501220083,FIRE ALARM,200 Block of E ALASKA AV,
17,1/22/2025 10:14:10 AM,202501220087,CONTROL BURN,4000 Block of GREEN VALLEY RD,
18,1/22/2025 10:31:32 AM,202501220091,MEDICAL - AMBULANCE NEEDED,1400 Block of ROCKVILLE RD,
19,1/22/2025 10:51:08 AM,202501220099,MEDICAL - AMBULANCE NEEDED,100 Block of TABOR AV,
20,1/22/2025 11:03:50 AM,202501220104,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
21,1/22/2025 11:17:50 AM,202501220108,MEDICAL - AMBULANCE NEEDED,2600 Block of ESTATES DR,
22,1/22/2025 11:47:50 AM,202501220123,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,400 Block of PACIFIC AV,
23,1/22/2025 12:07:11 PM,202501220131,MEDICAL - AMBULANCE NEEDED,2800 Block of BAY TREE DR,
24,1/22/2025 12:31:30 PM,202501220140,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
25,1/22/2025 12:39:32 PM,202501220144,MEDICAL - AMBULANCE NEEDED,1200 Block of WHITECAP WY,
26,1/22/2025 1:18:18 PM,202501220152,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
27,1/22/2025 1:54:57 PM,202501220162,MEDICAL - AMBULANCE NEEDED,5000 Block of RED TOP RD,
28,1/22/2025 1:55:51 PM,202501220163,MEDICAL - AMBULANCE NEEDED,1000 Block of WEBSTER ST,
29,1/22/2025 2:03:25 PM,202501220167,MEDICAL - AMBULANCE NEEDED,3200 Block of PALOMINO CR,
30,1/22/2025 2:07:52 PM,202501220168,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of WB AIR BASE PKWY,
31,1/22/2025 3:16:05 PM,202501220185,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of CLAY BANK RD,
32,1/22/2025 3:35:23 PM,202501220192,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
33,1/22/2025 3:46:16 PM,202501220196,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
34,1/22/2025 4:00:11 PM,202501220200,MEDICAL - AMBULANCE NEEDED,1400 Block of JEFFERSON ST,
35,1/22/2025 4:23:05 PM,202501220210,MEDICAL - AMBULANCE NEEDED,3300 Block of KNOLLWOOD CT,
36,1/22/2025 4:58:59 PM,202501220218,MEDICAL - AMBULANCE NEEDED,800 Block of NIGHTINGALE DR,
37,1/22/2025 4:59:24 PM,202501220219,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
38,1/22/2025 5:23:18 PM,202501220231,PERSON DOWN - FIRE/AMBULANCE,300 Block of DICKSON HILL RD,
39,1/22/2025 5:30:25 PM,202501220235,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
40,1/22/2025 6:22:48 PM,202501220260,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
41,1/22/2025 6:54:15 PM,202501220270,WATER CALL OUT,700 Block of SURREY CT,
42,1/22/2025 7:46:38 PM,202501220285,PUBLIC SERVICE - FIRE ONLY,2900 Block of ORCHID ST,
43,1/22/2025 8:27:44 PM,202501220294,MEDICAL - AMBULANCE NEEDED,1500 Block of MEADOWLARK DR,
44,1/22/2025 8:55:21 PM,202501220298,MEDICAL - AMBULANCE NEEDED,1300 Block of AVON WY,
45,1/22/2025 9:17:13 PM,202501220300,SMOKE OR ODOR INVESTIGATION,1200 Block of MEADOWLARK DR,
46,1/22/2025 9:44:20 PM,202501220308,PUBLIC SERVICE - FIRE ONLY,3100 Block of WATERMAN BL,
47,1/22/2025 9:48:21 PM,202501220310,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
48,1/22/2025 9:57:55 PM,202501220314,PUBLIC SERVICE - FIRE ONLY,3300 Block of SPYGLASS CT,
49,1/22/2025 10:12:28 PM,202501220319,TRANSIENT/HOMELESS FIRE,1400 Block of HOLIDAY LN,
50,1/22/2025 11:04:33 PM,202501220333,FIRE ALARM,3500 Block of LARCHMONT CT,
