,Date Time,inci #,Description,Address,dispo
0,12/16/2024 12:06:21 AM,202412160002,MEDICAL - AMBULANCE NEEDED,3300 Block of EL PINOLE WY,
1,12/16/2024 1:06:48 AM,202412160008,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
2,12/16/2024 4:05:29 AM,202412160016,MEDICAL - AMBULANCE NEEDED,2900 Block of ORCHID ST,
3,12/16/2024 4:57:55 AM,202412160022,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
4,12/16/2024 5:35:24 AM,202412160025,MEDICAL - AMBULANCE NEEDED,2800 Block of HOWE CT,
5,12/16/2024 6:06:24 AM,202412160028,MEDICAL - AMBULANCE NEEDED,500 Block of ALASKA AV,
6,12/16/2024 6:37:06 AM,202412160030,MEDICAL - AMBULANCE NEEDED,1600 Block of SAN CARLOS ST,
7,12/16/2024 6:46:37 AM,202412160031,INFORMATION - FIRE ONLY,200 Block of BECK AV,
8,12/16/2024 7:18:33 AM,202412160035,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of WB AIR BASE PKWY,
9,12/16/2024 7:41:22 AM,202412160042,MEDICAL - AMBULANCE NEEDED,2500 Block of ELAN PL,
10,12/16/2024 8:12:47 AM,202412160046,INFORMATION - FIRE ONLY,1000 Block of WEBSTER ST,
11,12/16/2024 8:41:15 AM,202412160056,MEDICAL - AMBULANCE NEEDED,1300 Block of JEFFERSON ST,
12,12/16/2024 9:03:03 AM,202412160065,MEDICAL - AMBULANCE NEEDED,2200 Block of ZINFANDEL CT,
13,12/16/2024 9:27:22 AM,202412160073,FIRE ALARM,800 Block of WASHINGTON ST,
14,12/16/2024 9:33:14 AM,202412160076,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
15,12/16/2024 9:46:08 AM,202412160079,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80 OFF,
16,12/16/2024 10:51:40 AM,202412160091,MEDICAL - AMBULANCE NEEDED,3400 Block of QUAKER CT,
17,12/16/2024 10:54:15 AM,202412160092,MEDICAL - AMBULANCE NEEDED,2100 Block of ESTATES DR,
18,12/16/2024 11:00:16 AM,202412160094,MEDICAL - AMBULANCE NEEDED,1300 Block of UNION AV,
19,12/16/2024 11:11:11 AM,202412160098,FIRE ALARM,800 Block of WASHINGTON ST,
