,Date Time,inci #,Description,Address,dispo
0,1/6/2025 1:02:53 AM,202501060006,MEDICAL - AMBULANCE NEEDED,1400 Block of PHOENIX DR,
1,1/6/2025 1:25:20 AM,202501060008,MEDICAL - AMBULANCE NEEDED,600 Block of CAPRI CT,
2,1/6/2025 2:04:42 AM,202501060009,MEDICAL - AMBULANCE NEEDED,500 Block of MONTANA ST,
3,1/6/2025 4:46:34 AM,202501060012,MEDICAL - AMBULANCE NEEDED,3300 Block of N TEXAS ST,
4,1/6/2025 5:57:15 AM,202501060015,MEDICAL - AMBULANCE NEEDED,2500 Block of BOXWOOD LN,
5,1/6/2025 6:03:41 AM,202501060016,MEDICAL - AMBULANCE NEEDED,1400 Block of W TEXAS ST,
6,1/6/2025 6:45:19 AM,202501060020,FIRE ALARM,4000 Block of SUISUN VALLEY RD,
7,1/6/2025 6:46:29 AM,202501060021,INFORMATION - FIRE ONLY,4000 Block of GREEN VALLEY RD,
8,1/6/2025 7:23:23 AM,202501060025,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
9,1/6/2025 7:43:38 AM,202501060030,FIRE ALARM,2600 Block of DERONDE DR,
10,1/6/2025 7:45:21 AM,202501060031,SMOKE OR ODOR INVESTIGATION,1300 Block of GATEWAY BL,
11,1/6/2025 8:01:12 AM,202501060043,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of ATLANTIC AV,
12,1/6/2025 8:57:36 AM,202501060075,MEDICAL - AMBULANCE NEEDED,3900 Block of STONINGTON CT,
13,1/6/2025 9:05:42 AM,202501060078,MEDICAL - AMBULANCE NEEDED,1300 Block of JEFFERSON ST,
14,1/6/2025 9:16:19 AM,202501060085,MEDICAL - AMBULANCE NEEDED,300 Block of BECK AV,
15,1/6/2025 9:43:29 AM,202501060095,MEDICAL - AMBULANCE NEEDED,1400 Block of COOLIDGE ST,
16,1/6/2025 9:51:40 AM,202501060099,CONTROL BURN,2200 Block of ROCKVILLE RD,
17,1/6/2025 9:54:17 AM,202501060101,MEDICAL - AMBULANCE NEEDED,1700 Block of GERSHWIN CR,
18,1/6/2025 10:26:44 AM,202501060108,MEDICAL - AMBULANCE NEEDED,900 Block of COVENTRY LN,
19,1/6/2025 11:00:54 AM,202501060121,CONTROL BURN,4000 Block of GREEN VALLEY RD,
20,1/6/2025 11:03:23 AM,202501060122,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
21,1/6/2025 11:20:18 AM,202501060129,FIRE ALARM,800 Block of WASHINGTON ST,
22,1/6/2025 11:32:29 AM,202501060134,MEDICAL - AMBULANCE NEEDED,2700 Block of N TEXAS ST,
23,1/6/2025 11:34:03 AM,202501060135,SUICIDE/ATTEMPT - FIRE/AMBULANCE,1400 Block of FESTIVAL LN,
24,1/6/2025 11:41:54 AM,202501060138,MEDICAL - AMBULANCE NEEDED,2000 Block of PENNSYLVANIA AV,
25,1/6/2025 11:55:12 AM,202501060144,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
26,1/6/2025 12:59:05 PM,202501060156,MEDICAL ALARM,1600 Block of UNION AV,
27,1/6/2025 1:13:21 PM,202501060158,MEDICAL - AMBULANCE NEEDED,2700 Block of GULF DR,
28,1/6/2025 1:23:24 PM,202501060161,MEDICAL - AMBULANCE NEEDED,2400 Block of N TEXAS ST,
29,1/6/2025 2:01:22 PM,202501060171,BATTERY - FIRE/AMBULANCE,900 Block of TRAVIS BL,
30,1/6/2025 2:43:48 PM,202501060189,MEDICAL - AMBULANCE NEEDED,3100 Block of EVERGREEN DR,
31,1/6/2025 3:01:55 PM,202501060193,MEDICAL - AMBULANCE NEEDED,2000 Block of SOUSA CT,
32,1/6/2025 3:09:59 PM,202501060196,MEDICAL - AMBULANCE NEEDED,2300 Block of PALMER CR,
