,Date Time,inci #,Description,Address,dispo
0,1/13/2025 1:49:29 AM,202501130004,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
1,1/13/2025 5:37:16 AM,202501130033,MEDICAL - AMBULANCE NEEDED,1200 Block of WHITECAP WY,
2,1/13/2025 6:05:45 AM,202501130034,MEDICAL - AMBULANCE NEEDED,1800 Block of N TEXAS ST,
3,1/13/2025 7:18:15 AM,202501130038,MEDICAL - AMBULANCE NEEDED,0 Block of BALBOA CT,
4,1/13/2025 8:19:46 AM,202501130077,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
5,1/13/2025 8:38:30 AM,202501130094,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
6,1/13/2025 8:40:15 AM,202501130097,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
7,1/13/2025 8:48:24 AM,202501130105,MEDICAL - DUAL RESPONSE,300 Block of TRAVIS BL,
8,1/13/2025 9:09:04 AM,202501130117,MEDICAL - AMBULANCE NEEDED,100 Block of TABOR AV,
9,1/13/2025 9:16:34 AM,202501130119,MEDICAL - AMBULANCE NEEDED,1000 Block of JOHNSON ST,
10,1/13/2025 9:21:55 AM,202501130122,FIRE ALARM,1700 Block of AUTUMN MEADOW DR,
11,1/13/2025 9:50:18 AM,202501130134,MEDICAL - AMBULANCE NEEDED,6200 Block of UNITED CR,
12,1/13/2025 10:04:30 AM,202501130138,MEDICAL - AMBULANCE NEEDED,900 Block of FIRST ST,
13,1/13/2025 10:32:47 AM,202501130146,MEDICAL - AMBULANCE NEEDED,3900 Block of BUSINESS CENTER DR,
14,1/13/2025 10:42:43 AM,202501130152,MEDICAL - AMBULANCE NEEDED,1100 Block of B GALE WILSON BL,
15,1/13/2025 10:57:48 AM,202501130154,PUBLIC SERVICE - FIRE ONLY,2600 Block of WAVERLY WY,
16,1/13/2025 10:57:58 AM,202501130155,MEDICAL - AMBULANCE NEEDED,4500 Block of BUSINESS CENTER DR,
17,1/13/2025 11:10:06 AM,202501130159,MEDICAL - AMBULANCE NEEDED,2300 Block of HANSON DR,
18,1/13/2025 11:14:13 AM,202501130160,INFORMATION - FIRE ONLY,1900 Block of BLOSSOM AV,
19,1/13/2025 12:10:34 PM,202501130169,MEDICAL - AMBULANCE NEEDED,100 Block of OLYMPIC CT,
20,1/13/2025 12:32:41 PM,202501130177,MEDICAL - AMBULANCE NEEDED,2500 Block of SUNRISE DR,
21,1/13/2025 12:33:48 PM,202501130178,MEDICAL - AMBULANCE NEEDED,2000 Block of PENNSYLVANIA AV,
22,1/13/2025 12:39:13 PM,202501130180,MEDICAL - AMBULANCE NEEDED,5000 Block of DAY DR,
23,1/13/2025 12:39:54 PM,202501130181,MEDICAL - AMBULANCE NEEDED,2000 Block of THRUSH WY,
24,1/13/2025 12:54:35 PM,202501130186,INFORMATION - FIRE ONLY,1200 Block of KENTUCKY ST,
25,1/13/2025 12:57:58 PM,202501130187,MEDICAL - AMBULANCE NEEDED,1600 Block of PENNSYLVANIA AV,
26,1/13/2025 1:04:18 PM,202501130189,MEDICAL - AMBULANCE NEEDED,600 Block of WEBSTER ST,
27,1/13/2025 1:06:26 PM,202501130190,MEDICAL - AMBULANCE NEEDED,1700 Block of NEW JERSEY ST,
28,1/13/2025 2:30:15 PM,202501130215,MEDICAL ALARM,500 Block of ALASKA AV,
29,1/13/2025 3:08:35 PM,202501130224,MEDICAL - AMBULANCE NEEDED,2100 Block of COURAGE DR,
30,1/13/2025 3:25:37 PM,202501130229,PUBLIC SERVICE - FIRE ONLY,2100 Block of BRIDGEPORT AV,
31,1/13/2025 4:03:56 PM,202501130233,MEDICAL - AMBULANCE NEEDED,3300 Block of N TEXAS ST,
32,1/13/2025 5:22:52 PM,202501130252,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of DOVER AV,
33,1/13/2025 5:32:09 PM,202501130255,RESIDENTIAL FIRE,2800 Block of CALLE DE CORDOBA,
34,1/13/2025 5:43:40 PM,202501130260,FIRE ALARM,5200 Block of SPRINGRIDGE WY,
35,1/13/2025 5:48:20 PM,202501130262,SMOKE OR ODOR INVESTIGATION,1700 Block of KOLOB DR,
36,1/13/2025 5:56:42 PM,202501130266,MEDICAL - AMBULANCE NEEDED,1600 Block of PARK LN,
37,1/13/2025 6:22:21 PM,202501130272,PUBLIC SERVICE - FIRE ONLY,400 Block of DAHLIA ST,
38,1/13/2025 6:38:08 PM,202501130274,MEDICAL - AMBULANCE NEEDED,1700 Block of FAWN GLEN CR,
39,1/13/2025 6:43:40 PM,202501130277,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
40,1/13/2025 6:58:05 PM,202501130278,MEDICAL - AMBULANCE NEEDED,200 Block of PACIFIC AV,
