,Date Time,inci #,Description,Address,dispo
0,1/28/2025 3:22:17 AM,202501280013,MEDICAL - AMBULANCE NEEDED,1800 Block of SYCAMORE DR,
1,1/28/2025 4:45:03 AM,202501280018,MEDICAL - AMBULANCE NEEDED,3800 Block of DANBURY WY,
2,1/28/2025 5:12:31 AM,202501280021,MEDICAL - AMBULANCE NEEDED,1200 Block of COOLIDGE ST,
3,1/28/2025 5:41:59 AM,202501280022,MEDICAL - AMBULANCE NEEDED,1800 Block of BLOSSOM AV,
4,1/28/2025 5:54:03 AM,202501280024,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
5,1/28/2025 6:48:44 AM,202501280027,MEDICAL ALARM,2800 Block of DOVER AV,
6,1/28/2025 7:16:59 AM,202501280030,FIRE ALARM,4700 Block of BUSINESS CENTER DR,
7,1/28/2025 7:26:16 AM,202501280032,FIRE ALARM,2500 Block of N TEXAS ST,
8,1/28/2025 7:46:51 AM,202501280036,CONTROL BURN,2000 Block of ROCKVILLE RD,
9,1/28/2025 8:01:47 AM,202501280041,MEDICAL - AMBULANCE NEEDED,6200 Block of UNITED CR,
10,1/28/2025 8:04:46 AM,202501280042,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of DOVER AV,
11,1/28/2025 8:13:11 AM,202501280045,INFORMATION - FIRE ONLY,1300 Block of TRAVIS BL,
12,1/28/2025 8:24:47 AM,202501280048,MEDICAL - AMBULANCE NEEDED,200 Block of HAMILTON DR,
13,1/28/2025 8:30:18 AM,202501280052,FIRE ALARM,2900 Block of SHORELINE CR,
14,1/28/2025 9:15:39 AM,202501280064,CONTROL BURN,2200 Block of MORRISON LN,
15,1/28/2025 9:16:30 AM,202501280065,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
16,1/28/2025 9:25:55 AM,202501280072,FIRE ALARM,700 Block of OAKBROOK DR,
17,1/28/2025 9:32:04 AM,202501280074,MEDICAL - AMBULANCE NEEDED,900 Block of MISSOURI ST,
18,1/28/2025 10:10:36 AM,202501280083,VEHICLE FIRE,0 Block of WB I80,
19,1/28/2025 10:31:11 AM,202501280094,MEDICAL - AMBULANCE NEEDED,1700 Block of W TEXAS ST,
20,1/28/2025 10:34:01 AM,202501280096,MEDICAL - AMBULANCE NEEDED,400 Block of UNION AV,
21,1/28/2025 10:47:31 AM,202501280101,MEDICAL - AMBULANCE NEEDED,1700 Block of ENTERPRISE DR,
22,1/28/2025 10:54:32 AM,202501280105,MEDICAL - AMBULANCE NEEDED,2000 Block of CALDER CT,
23,1/28/2025 11:14:28 AM,202501280119,MEDICAL - AMBULANCE NEEDED,2700 Block of OWENS ST,
24,1/28/2025 11:48:14 AM,202501280131,FIRE ALARM,3900 Block of BUSINESS CENTER DR,
25,1/28/2025 12:05:27 PM,202501280138,SMOKE OR ODOR INVESTIGATION,4200 Block of SUISUN VALLEY RD,
26,1/28/2025 12:07:47 PM,202501280140,MEDICAL - AMBULANCE NEEDED,300 Block of KNOLL DR,
27,1/28/2025 12:18:09 PM,202501280145,CONTROL BURN,4200 Block of SUISUN VALLEY RD,
28,1/28/2025 12:18:51 PM,202501280146,FIRE ALARM,3900 Block of BUSINESS CENTER DR,
29,1/28/2025 12:19:44 PM,202501280147,MEDICAL - AMBULANCE NEEDED,2300 Block of ESTATES DR,
30,1/28/2025 12:31:09 PM,202501280150,MEDICAL - AMBULANCE NEEDED,700 Block of CHADBOURNE RD,
31,1/28/2025 12:42:04 PM,202501280159,MEDICAL - AMBULANCE NEEDED,2800 Block of DOVER AV,
