,Date Time,inci #,Description,Address,dispo
0,10/2/2024 12:29:50 AM,202410020003,MEDICAL - AMBULANCE NEEDED,200 Block of E TABOR AV,
1,10/2/2024 1:13:11 AM,202410020006,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
2,10/2/2024 3:12:06 AM,202410020014,MEDICAL - AMBULANCE NEEDED,1300 Block of DRIFTWOOD CR,
3,10/2/2024 6:21:10 AM,202410020027,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
4,10/2/2024 8:28:23 AM,202410020042,INFORMATION - FIRE ONLY,2000 Block of WINSTON DR,
5,10/2/2024 8:39:19 AM,202410020048,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,7700 Block of GATEWAY BL,
6,10/2/2024 9:30:01 AM,202410020059,INFORMATION - FIRE ONLY,2700 Block of AUTO MALL PKWY,
7,10/2/2024 11:08:59 AM,202410020085,MEDICAL - AMBULANCE NEEDED,1000 Block of HAWK LN,
8,10/2/2024 11:17:13 AM,202410020088,MEDICAL - AMBULANCE NEEDED,700 Block of DOGWOOD CR,
9,10/2/2024 12:01:38 PM,202410020095,FIRE ALARM,2300 Block of E ALASKA AV,
10,10/2/2024 12:42:49 PM,202410020104,WATER CALL OUT,1800 Block of E TABOR AV,
11,10/2/2024 12:52:54 PM,202410020106,PERSON DOWN - FIRE/AMBULANCE,0 Block of DOVER AV,
12,10/2/2024 1:16:02 PM,202410020114,PERSON DOWN - FIRE/AMBULANCE,300 Block of TRAVIS BL,
13,10/2/2024 1:17:53 PM,202410020116,INFORMATION - FIRE ONLY,700 Block of CHADBOURNE RD,
14,10/2/2024 1:53:30 PM,202410020124,VEHICLE FIRE,0 Block of WB I80,
15,10/2/2024 2:11:22 PM,202410020130,MEDICAL - AMBULANCE NEEDED,1600 Block of NEWBURGH DR,
16,10/2/2024 2:13:12 PM,202410020131,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
17,10/2/2024 2:29:58 PM,202410020135,MEDICAL - AMBULANCE NEEDED,2300 Block of RAVEN CT,
18,10/2/2024 2:36:35 PM,202410020140,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
19,10/2/2024 2:53:58 PM,202410020146,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
20,10/2/2024 2:55:07 PM,202410020149,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
21,10/2/2024 4:20:27 PM,202410020177,VEHICLE FIRE,0 Block of EB I80,
22,10/2/2024 4:27:39 PM,202410020179,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
23,10/2/2024 4:35:55 PM,202410020183,ROBBERY - FIRE/AMBULANCE,2100 Block of CADENASSO DR,
24,10/2/2024 4:45:18 PM,202410020186,WATER CALL OUT,1300 Block of N TEXAS ST,
25,10/2/2024 5:41:59 PM,202410020192,SMOKE OR ODOR INVESTIGATION,2900 Block of CALAVERAS DR,
26,10/2/2024 5:49:15 PM,202410020194,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,3200 Block of HARTFORD AV,
27,10/2/2024 6:20:16 PM,202410020198,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
28,10/2/2024 6:34:34 PM,202410020204,MEDICAL - AMBULANCE NEEDED,5200 Block of TROPHY DR,
29,10/2/2024 7:15:08 PM,202410020211,FIRE ALARM,5000 Block of ELLIS GODFREY DR,
30,10/2/2024 7:15:52 PM,202410020212,MEDICAL - AMBULANCE NEEDED,5000 Block of RED TOP RD,
31,10/2/2024 7:18:31 PM,202410020215,ACCIDENT - FIRE/AMBULANCE,200 Block of E ATLANTIC AV,
32,10/2/2024 7:32:43 PM,202410020217,MEDICAL - AMBULANCE NEEDED,700 Block of E TRAVIS BL,
33,10/2/2024 8:21:27 PM,202410020224,MEDICAL - AMBULANCE NEEDED,3300 Block of N TEXAS ST,
34,10/2/2024 8:39:05 PM,202410020229,PUBLIC SERVICE - FIRE ONLY,1700 Block of FLAMINGO DR,
35,10/2/2024 9:09:34 PM,202410020234,MEDICAL - AMBULANCE NEEDED,1700 Block of SAN CARLOS ST,
36,10/2/2024 10:07:36 PM,202410020251,HAZARD - FIRE ONLY,1800 Block of N TEXAS ST,
37,10/2/2024 10:52:30 PM,202410020264,MEDICAL - AMBULANCE NEEDED,0 Block of DEL PRADO CR,
38,10/2/2024 11:01:22 PM,202410020266,ACCIDENT - FIRE/AMBULANCE,0 Block of E TRAVIS BL,
