,Date Time,inci #,Description,Address,dispo
0,11/22/2024 12:30:50 AM,202411220004,MEDICAL - AMBULANCE NEEDED,2200 Block of OLDER PL,
1,11/22/2024 2:05:54 AM,202411220013,MEDICAL - AMBULANCE NEEDED,4300 Block of CENTRAL PL,
2,11/22/2024 3:57:49 AM,202411220021,MEDICAL - DUAL RESPONSE,2100 Block of N TEXAS ST,
3,11/22/2024 4:17:48 AM,202411220022,MEDICAL - AMBULANCE NEEDED,3100 Block of EVERGREEN DR,
4,11/22/2024 4:17:48 AM,202411220023,TEST CALL - FIRE ONLY,1000 Block of WEBSTER ST,
5,11/22/2024 4:21:09 AM,202411220024,TEST CALL - FIRE ONLY,1000 Block of WEBSTER ST,
6,11/22/2024 4:27:31 AM,202411220025,TEST CALL - FIRE ONLY,1000 Block of WEBSTER ST,
7,11/22/2024 5:35:08 AM,202411220029,FIRE ALARM,200 Block of BECK AV,
8,11/22/2024 6:30:35 AM,202411220032,MEDICAL - DUAL RESPONSE,100 Block of E ALASKA AV,
9,11/22/2024 6:38:44 AM,202411220033,MEDICAL - AMBULANCE NEEDED,5200 Block of TAPESTRY CT,
10,11/22/2024 6:52:15 AM,202411220035,MEDICAL - DUAL RESPONSE,500 Block of MARIGOLD DR,
11,11/22/2024 6:55:57 AM,202411220037,PUBLIC SERVICE - FIRE ONLY,400 Block of APPLE TREE LN,
12,11/22/2024 7:10:35 AM,202411220038,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
13,11/22/2024 7:25:39 AM,202411220041,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB HWY 12,
14,11/22/2024 8:25:34 AM,202411220059,TRANSIENT/HOMELESS FIRE,0 Block of NELSON RD BIKE PATH,
15,11/22/2024 8:32:16 AM,202411220062,INFORMATION - FIRE ONLY,700 Block of OAKBROOK DR,
16,11/22/2024 9:06:43 AM,202411220068,FIRE ALARM,3300 Block of N TEXAS ST,
17,11/22/2024 9:09:51 AM,202411220072,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
18,11/22/2024 9:37:15 AM,202411220077,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
19,11/22/2024 9:40:24 AM,202411220079,FIRE ALARM,800 Block of WASHINGTON ST,
20,11/22/2024 10:06:54 AM,202411220085,ACCIDENT - FIRE/AMBULANCE,1600 Block of N TEXAS ST,
21,11/22/2024 10:12:56 AM,202411220087,PUBLIC SERVICE - FIRE ONLY,1800 Block of GILLESPIE DR,
22,11/22/2024 10:27:02 AM,202411220093,MEDICAL - AMBULANCE NEEDED,200 Block of JACKSON ST,
23,11/22/2024 10:30:08 AM,202411220096,MEDICAL - AMBULANCE NEEDED,3400 Block of ASTORIA CT,
24,11/22/2024 10:52:23 AM,202411220101,FIRE ALARM,2100 Block of CEDARBROOK DR,
25,11/22/2024 11:09:11 AM,202411220105,MEDICAL - AMBULANCE NEEDED,0 Block of SILVERADO DR,
26,11/22/2024 11:29:32 AM,202411220107,MEDICAL - AMBULANCE NEEDED,300 Block of BECK AV,
27,11/22/2024 11:44:01 AM,202411220108,MEDICAL - AMBULANCE NEEDED,1000 Block of E TABOR AV,
28,11/22/2024 12:03:24 PM,202411220114,MEDICAL - AMBULANCE NEEDED,2000 Block of BRISTOL LN,
29,11/22/2024 12:21:43 PM,202411220118,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
30,11/22/2024 12:24:19 PM,202411220120,MEDICAL - AMBULANCE NEEDED,2000 Block of SAN LUIS ST,
31,11/22/2024 1:09:03 PM,202411220130,MEDICAL ALARM,2200 Block of CEDARBROOK DR,
32,11/22/2024 1:11:07 PM,202411220132,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of BECK AV,
33,11/22/2024 1:30:52 PM,202411220135,PUBLIC SERVICE - FIRE ONLY,4200 Block of GREEN VALLEY RD,
34,11/22/2024 1:41:36 PM,202411220140,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
35,11/22/2024 1:42:36 PM,202411220141,HAZARD - FIRE ONLY,0 Block of WB I80,
36,11/22/2024 1:44:08 PM,202411220143,MEDICAL - AMBULANCE NEEDED,0 Block of BALBOA CT,
37,11/22/2024 1:44:56 PM,202411220144,MEDICAL - AMBULANCE NEEDED,2100 Block of W TEXAS ST,
38,11/22/2024 2:06:59 PM,202411220150,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
39,11/22/2024 2:21:37 PM,202411220156,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
40,11/22/2024 2:55:52 PM,202411220163,WATER CALL OUT,0 Block of E ALASKA AV,
41,11/22/2024 3:37:01 PM,202411220176,MEDICAL - AMBULANCE NEEDED,1700 Block of WILDFLOWER CT,
42,11/22/2024 3:51:29 PM,202411220179,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
43,11/22/2024 4:00:09 PM,202411220182,MEDICAL - AMBULANCE NEEDED,1200 Block of DANA DR,
44,11/22/2024 4:34:54 PM,202411220189,MEDICAL - AMBULANCE NEEDED,1600 Block of RICHARDS CT,
45,11/22/2024 4:55:45 PM,202411220191,SMOKE OR ODOR INVESTIGATION,500 Block of CAROLINA ST,
46,11/22/2024 5:04:14 PM,202411220193,TRANSIENT/HOMELESS FIRE,2000 Block of N TEXAS ST,
47,11/22/2024 5:22:10 PM,202411220196,FIRE - NO DETAILS,1400 Block of KENT WY,
48,11/22/2024 5:29:51 PM,202411220197,FIRE ALARM,0 Block of COUNTRY CLUB DR,
49,11/22/2024 5:41:36 PM,202411220200,MEDICAL - AMBULANCE NEEDED,4700 Block of OPUS CR,
50,11/22/2024 5:59:09 PM,202411220203,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of CANYON HILLS DR,
51,11/22/2024 6:03:12 PM,202411220205,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
52,11/22/2024 6:36:40 PM,202411220209,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of MANKAS CORNER RD,
53,11/22/2024 6:45:54 PM,202411220213,FIRE ALARM,5100 Block of FERMI DR,
54,11/22/2024 6:50:26 PM,202411220215,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of JACKSON ST,
55,11/22/2024 7:03:59 PM,202411220221,TRANSIENT/HOMELESS FIRE,1500 Block of OLIVER RD,
56,11/22/2024 7:45:53 PM,202411220230,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
57,11/22/2024 7:46:18 PM,202411220231,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of NAPA 12 OFF,
