,Date Time,inci #,Description,Address,dispo
0,12/19/2024 12:13:52 AM,202412190002,MEDICAL - AMBULANCE NEEDED,6000 Block of LAKEVIEW CR,
1,12/19/2024 1:05:40 AM,202412190006,MEDICAL - AMBULANCE NEEDED,200 Block of PENNSYLVANIA AV,
2,12/19/2024 3:16:38 AM,202412190013,MEDICAL - AMBULANCE NEEDED,2000 Block of CLAY BANK RD,
3,12/19/2024 4:31:45 AM,202412190015,MEDICAL - AMBULANCE NEEDED,1000 Block of ROOSEVELT ST,
4,12/19/2024 5:12:30 AM,202412190017,MEDICAL ALARM,2800 Block of DOVER AV,
5,12/19/2024 5:18:30 AM,202412190019,MEDICAL - AMBULANCE NEEDED,2800 Block of MANKAS BL,
6,12/19/2024 5:32:56 AM,202412190020,MEDICAL - AMBULANCE NEEDED,0 Block of WB I80,
7,12/19/2024 5:50:49 AM,202412190021,PERSON DOWN - FIRE/AMBULANCE,0 Block of DELAWARE ST,
8,12/19/2024 7:33:35 AM,202412190030,INFORMATION - FIRE ONLY,100 Block of RED TOP RD,
9,12/19/2024 7:36:50 AM,202412190031,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
10,12/19/2024 8:11:10 AM,202412190047,INFORMATION - FIRE ONLY,700 Block of OAKBROOK DR,
11,12/19/2024 8:13:44 AM,202412190048,MEDICAL - AMBULANCE NEEDED,300 Block of HAMILTON DR,
12,12/19/2024 8:25:53 AM,202412190051,MEDICAL - AMBULANCE NEEDED,100 Block of NORTHRIDGE CT,
13,12/19/2024 8:45:19 AM,202412190056,FIRE ALARM,2200 Block of CHANNING CT,
14,12/19/2024 9:12:24 AM,202412190069,MEDICAL - AMBULANCE NEEDED,5500 Block of UNIFORM CT,
15,12/19/2024 9:55:16 AM,202412190082,BATTERY - FIRE/AMBULANCE,3000 Block of TRAVIS BL,
16,12/19/2024 10:25:33 AM,202412190092,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
17,12/19/2024 10:57:31 AM,202412190099,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
18,12/19/2024 11:01:50 AM,202412190101,MEDICAL - AMBULANCE NEEDED,1800 Block of SALISBURY DR,
19,12/19/2024 11:02:41 AM,202412190103,MEDICAL - AMBULANCE NEEDED,200 Block of E ATLANTIC AV,
20,12/19/2024 11:03:12 AM,202412190104,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
21,12/19/2024 11:16:30 AM,202412190110,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of WB I80,
22,12/19/2024 11:42:37 AM,202412190113,MEDICAL - AMBULANCE NEEDED,1400 Block of MICHIGAN ST,
23,12/19/2024 11:50:14 AM,202412190115,FIRE ALARM,600 Block of BARRINGTON CT,
24,12/19/2024 11:55:58 AM,202412190117,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
25,12/19/2024 12:02:28 PM,202412190119,MEDICAL - AMBULANCE NEEDED,700 Block of NEVADA ST,
26,12/19/2024 12:11:33 PM,202412190124,FIRE ALARM,1100 Block of MAHOGANY CT,
27,12/19/2024 12:19:45 PM,202412190125,MEDICAL - AMBULANCE NEEDED,200 Block of BECK AV,
28,12/19/2024 12:31:19 PM,202412190127,MEDICAL - AMBULANCE NEEDED,1400 Block of ANDOVER CT,
29,12/19/2024 1:16:51 PM,202412190140,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
30,12/19/2024 1:27:55 PM,202412190145,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
31,12/19/2024 1:33:10 PM,202412190146,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,1300 Block of TRAVIS BL,
32,12/19/2024 1:40:37 PM,202412190147,MEDICAL - AMBULANCE NEEDED,2700 Block of LOW CT,
33,12/19/2024 1:46:30 PM,202412190149,MEDICAL - AMBULANCE NEEDED,2400 Block of VILLAGE SQUARE BL,
34,12/19/2024 2:39:14 PM,202412190163,PERSON DOWN - FIRE/AMBULANCE,1200 Block of OLIVER RD,
35,12/19/2024 3:36:23 PM,202412190181,VEHICLE FIRE,0 Block of EB I80,
36,12/19/2024 3:50:20 PM,202412190185,PUBLIC SERVICE - FIRE ONLY,3200 Block of QUAIL HOLLOW DR,
37,12/19/2024 3:53:17 PM,202412190186,FIRE ALARM,2900 Block of CAPILANO CT,
38,12/19/2024 4:01:50 PM,202412190187,FIRE ALARM,2400 Block of LAKE CLUB DR,
39,12/19/2024 4:28:08 PM,202412190193,MEDICAL - AMBULANCE NEEDED,1500 Block of GATEWAY BL,
40,12/19/2024 4:40:23 PM,202412190194,MEDICAL - AMBULANCE NEEDED,1500 Block of GATEWAY BL,
41,12/19/2024 4:44:15 PM,202412190197,MEDICAL - AMBULANCE NEEDED,2300 Block of PEACH TREE DR,
42,12/19/2024 4:48:32 PM,202412190199,WATER CALL OUT,3800 Block of DANBURY WY,
43,12/19/2024 5:04:06 PM,202412190202,MEDICAL - AMBULANCE NEEDED,1000 Block of PIERCE ST,
44,12/19/2024 5:19:44 PM,202412190207,WATER CALL OUT,2900 Block of SAGE CT,
45,12/19/2024 6:29:25 PM,202412190222,MEDICAL ALARM,2900 Block of INSPIRATION DR,
46,12/19/2024 6:48:22 PM,202412190230,MEDICAL - AMBULANCE NEEDED,1200 Block of DANA DR,
47,12/19/2024 7:08:45 PM,202412190234,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
48,12/19/2024 7:28:24 PM,202412190239,MEDICAL - AMBULANCE NEEDED,300 Block of E PACIFIC AV,
49,12/19/2024 8:01:51 PM,202412190246,TRANSIENT/HOMELESS FIRE,0 Block of AIR BASE PKWY,
50,12/19/2024 8:34:50 PM,202412190251,MEDICAL - AMBULANCE NEEDED,300 Block of BELL AV,
51,12/19/2024 9:18:49 PM,202412190257,FIRE ALARM,1500 Block of JEFFERSON ST,
52,12/19/2024 9:43:47 PM,202412190264,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,1600 Block of FAIRFIELD AV,
53,12/19/2024 9:44:08 PM,202412190266,MEDICAL - AMBULANCE NEEDED,2800 Block of HORIZON CR,
