,Date Time,inci #,Description,Address,dispo
0,7/31/2024 12:23:39 AM,202407310003,MEDICAL - AMBULANCE NEEDED,1300 Block of GATEWAY BL,
1,7/31/2024 12:49:47 AM,202407310007,SMOKE OR ODOR INVESTIGATION,4500 Block of CRIMSON CLOVER DR,
2,7/31/2024 2:38:43 AM,202407310013,MEDICAL - AMBULANCE NEEDED,2200 Block of SANTA CRUZ CT,
3,7/31/2024 4:04:04 AM,202407310023,VEHICLE FIRE,0 Block of RAMSEY RD,
4,7/31/2024 4:23:59 AM,202407310025,INFORMATION - FIRE ONLY,2400 Block of STANFORD CT,
5,7/31/2024 4:24:41 AM,202407310028,INFORMATION - FIRE ONLY,1800 Block of WALTERS CT,
6,7/31/2024 5:45:26 AM,202407310031,FIRE ALARM,1900 Block of GRANDE CR,
7,7/31/2024 5:51:56 AM,202407310033,MEDICAL ALARM,2800 Block of DOVER AV,
8,7/31/2024 6:36:09 AM,202407310040,FIRE ALARM,1600 Block of HIGHLAND CR,
9,7/31/2024 8:00:42 AM,202407310060,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
10,7/31/2024 8:33:42 AM,202407310074,MEDICAL - AMBULANCE NEEDED,0 Block of WEBSTER ST,
11,7/31/2024 8:50:11 AM,202407310081,MEDICAL - AMBULANCE NEEDED,1300 Block of HOLIDAY LN,
12,7/31/2024 8:54:45 AM,202407310084,PERSON DOWN - FIRE/AMBULANCE,1700 Block of W TEXAS ST,
13,7/31/2024 9:26:26 AM,202407310093,HAZARD - FIRE ONLY,0 Block of MIDWAY RD,
14,7/31/2024 9:37:22 AM,202407310097,INFORMATION - FIRE ONLY,5100 Block of FULTON DR,
15,7/31/2024 11:06:27 AM,202407310119,ACCIDENT - NO INJURIES - FIRE/AMBULANCE,1300 Block of HOLIDAY LN,
16,7/31/2024 11:46:10 AM,202407310136,MEDICAL - AMBULANCE NEEDED,500 Block of UNION AV,
17,7/31/2024 12:08:52 PM,202407310146,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of NB I680,
18,7/31/2024 12:34:45 PM,202407310153,MEDICAL - AMBULANCE NEEDED,900 Block of BUCHANAN ST,
19,7/31/2024 12:58:59 PM,202407310160,MEDICAL - AMBULANCE NEEDED,100 Block of E UTAH ST,
20,7/31/2024 1:11:25 PM,202407310163,INFORMATION - FIRE ONLY,4700 Block of CENTRAL WY,
21,7/31/2024 1:46:11 PM,202407310174,FIRE ALARM,4000 Block of SUISUN VALLEY RD,
22,7/31/2024 1:59:57 PM,202407310179,MEDICAL ALARM,2800 Block of DOVER AV,
23,7/31/2024 2:04:38 PM,202407310181,MEDICAL - AMBULANCE NEEDED,2500 Block of HILBORN RD,
24,7/31/2024 2:16:29 PM,202407310183,INFORMATION - FIRE ONLY,1700 Block of SUNSET AV,
25,7/31/2024 2:23:59 PM,202407310185,MEDICAL - AMBULANCE NEEDED,2400 Block of DOVER AV,
26,7/31/2024 2:24:57 PM,202407310186,MEDICAL ALARM,2000 Block of PEACH TREE DR,
27,7/31/2024 2:37:37 PM,202407310191,MEDICAL - AMBULANCE NEEDED,1100 Block of KENTUCKY ST,
28,7/31/2024 2:48:37 PM,202407310196,MEDICAL - AMBULANCE NEEDED,2400 Block of WATERMAN BL,
29,7/31/2024 2:55:38 PM,202407310199,MEDICAL - AMBULANCE NEEDED,1600 Block of NEW JERSEY ST,
30,7/31/2024 3:32:04 PM,202407310210,MEDICAL - AMBULANCE NEEDED,0 Block of EB I80,
31,7/31/2024 5:13:40 PM,202407310235,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of EB AIR BASE PKWY,
32,7/31/2024 5:19:54 PM,202407310239,FIRE ALARM,1200 Block of B GALE WILSON BL,
33,7/31/2024 5:24:36 PM,202407310242,MEDICAL - AMBULANCE NEEDED,200 Block of E TABOR AV,
34,7/31/2024 5:57:13 PM,202407310250,MEDICAL - AMBULANCE NEEDED,2200 Block of WOOLNER AV,
35,7/31/2024 7:01:42 PM,202407310265,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
36,7/31/2024 7:31:01 PM,202407310277,SUICIDE/ATTEMPT - FIRE/AMBULANCE,400 Block of ACACIA ST,
37,7/31/2024 7:50:00 PM,202407310281,MEDICAL - AMBULANCE NEEDED,0 Block of WILLOTTA DR,
38,7/31/2024 7:55:54 PM,202407310282,MEDICAL - AMBULANCE NEEDED,5100 Block of POND SIDE WY,
39,7/31/2024 8:01:17 PM,202407310284,MEDICAL - AMBULANCE NEEDED,600 Block of SAN LORENZO ST,
40,7/31/2024 8:09:37 PM,202407310287,WATER CALL OUT,3800 Block of ROLLINGWOOD DR,
41,7/31/2024 10:02:33 PM,202407310308,MEDICAL - AMBULANCE NEEDED,4000 Block of SUISUN VALLEY RD,
42,7/31/2024 10:42:51 PM,202407310320,SMOKE OR ODOR INVESTIGATION,200 Block of PENNSYLVANIA AV,
