,Date Time,inci #,Description,Address,dispo
0,11/16/2024 12:15:10 AM,202411160007,MEDICAL - AMBULANCE NEEDED,1900 Block of W TEXAS ST,
1,11/16/2024 12:31:12 AM,202411160013,MEDICAL - AMBULANCE NEEDED,4900 Block of FULTON DR,
2,11/16/2024 1:21:20 AM,202411160020,MEDICAL - AMBULANCE NEEDED,100 Block of STEPHEN ST,
3,11/16/2024 1:51:03 AM,202411160022,MEDICAL - AMBULANCE NEEDED,2100 Block of N TEXAS ST,
4,11/16/2024 6:46:25 AM,202411160045,MEDICAL - AMBULANCE NEEDED,2800 Block of ESTATES DR,
5,11/16/2024 7:28:03 AM,202411160050,MEDICAL - AMBULANCE NEEDED,1600 Block of CLAY ST,
6,11/16/2024 7:36:03 AM,202411160051,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
7,11/16/2024 8:20:07 AM,202411160056,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of NB I680,
8,11/16/2024 8:30:47 AM,202411160060,RESIDENTIAL FIRE,2500 Block of BALTIC DR,
9,11/16/2024 8:45:33 AM,202411160063,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
10,11/16/2024 9:04:19 AM,202411160066,MEDICAL - AMBULANCE NEEDED,5100 Block of DARTMOOR CR,
11,11/16/2024 9:14:15 AM,202411160070,SMOKE OR ODOR INVESTIGATION,600 Block of BECK AV,
12,11/16/2024 9:20:30 AM,202411160072,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
13,11/16/2024 9:36:10 AM,202411160075,PUBLIC SERVICE - FIRE ONLY,600 Block of PENNSYLVANIA AV,
14,11/16/2024 10:44:05 AM,202411160092,MEDICAL - AMBULANCE NEEDED,1700 Block of HEMLOCK ST,
15,11/16/2024 10:44:32 AM,202411160093,MEDICAL - AMBULANCE NEEDED,2000 Block of WALTERS RD,
16,11/16/2024 11:08:48 AM,202411160096,MEDICAL - AMBULANCE NEEDED,5000 Block of RASMUSSEN WY,
17,11/16/2024 11:24:22 AM,202411160101,WATER CALL OUT,2500 Block of PEMBERTON CT,
18,11/16/2024 11:43:03 AM,202411160105,MEDICAL - AMBULANCE NEEDED,1700 Block of DOVER AV,
19,11/16/2024 12:35:22 PM,202411160113,BATTERY - FIRE/AMBULANCE,300 Block of BELHAVEN CT,
20,11/16/2024 12:44:04 PM,202411160116,WATER CALL OUT,1900 Block of GRANDE CR,
21,11/16/2024 12:52:29 PM,202411160117,MEDICAL - AMBULANCE NEEDED,2300 Block of SANCTUARY DR,
22,11/16/2024 12:59:48 PM,202411160118,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
23,11/16/2024 1:17:19 PM,202411160121,MEDICAL - AMBULANCE NEEDED,1600 Block of GATEWAY BL,
24,11/16/2024 2:08:29 PM,202411160133,PUBLIC SERVICE - FIRE ONLY,3800 Block of DORAL DR,
25,11/16/2024 2:49:11 PM,202411160138,MEDICAL - AMBULANCE NEEDED,1600 Block of CAPITOLA WY,
26,11/16/2024 2:50:34 PM,202411160139,MEDICAL - AMBULANCE NEEDED,500 Block of IOWA ST,
27,11/16/2024 2:50:52 PM,202411160140,MEDICAL - AMBULANCE NEEDED,1100 Block of UNION AV,
28,11/16/2024 3:03:26 PM,202411160142,MEDICAL - AMBULANCE NEEDED,5000 Block of BUSINESS CENTER DR,
29,11/16/2024 3:59:40 PM,202411160150,BATTERY - FIRE/AMBULANCE,1600 Block of W TEXAS ST,
30,11/16/2024 4:03:07 PM,202411160152,MEDICAL - AMBULANCE NEEDED,1100 Block of FIRST ST,
31,11/16/2024 5:23:13 PM,202411160163,RESIDENTIAL FIRE,300 Block of PASEO ARBOLES,
32,11/16/2024 6:11:18 PM,202411160170,MEDICAL - AMBULANCE NEEDED,2200 Block of S WATNEY WY,
33,11/16/2024 6:20:56 PM,202411160172,MEDICAL - AMBULANCE NEEDED,1700 Block of CATLIN DR,
34,11/16/2024 6:30:47 PM,202411160175,ACCIDENT - NO INJURIES - FIRE/AMBULANCE,0 Block of HOLIDAY LN,
35,11/16/2024 6:30:54 PM,202411160177,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
36,11/16/2024 8:07:41 PM,202411160198,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
37,11/16/2024 8:33:22 PM,202411160205,MEDICAL - AMBULANCE NEEDED,1100 Block of WASHINGTON ST,
38,11/16/2024 9:15:39 PM,202411160213,MEDICAL - AMBULANCE NEEDED,500 Block of UNION AV,
39,11/16/2024 9:38:47 PM,202411160217,MEDICAL - AMBULANCE NEEDED,2800 Block of DOVER AV,
40,11/16/2024 10:09:19 PM,202411160221,MEDICAL - AMBULANCE NEEDED,1700 Block of N TEXAS ST,
41,11/16/2024 10:24:27 PM,202411160225,MEDICAL - AMBULANCE NEEDED,2400 Block of MANDARIN DR,
42,11/16/2024 11:08:54 PM,202411160230,WATER CALL OUT,1300 Block of TAFT ST,
