,Date Time,inci #,Description,Address,dispo
0,1/20/2025 12:11:18 AM,202501200004,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
1,1/20/2025 12:44:34 AM,202501200006,FIRE ALARM,1400 Block of JAMBOREE DR,
2,1/20/2025 1:07:07 AM,202501200008,MEDICAL - AMBULANCE NEEDED,1200 Block of SHORELINE CR,
3,1/20/2025 2:13:59 AM,202501200015,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,1300 Block of SONATA DR,
4,1/20/2025 2:56:06 AM,202501200017,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
5,1/20/2025 3:57:56 AM,202501200018,MEDICAL - AMBULANCE NEEDED,1100 Block of ALASKA AV,
6,1/20/2025 4:33:11 AM,202501200020,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
7,1/20/2025 4:59:04 AM,202501200021,COMMERCIAL FIRE,800 Block of E TRAVIS BL,
8,1/20/2025 6:22:42 AM,202501200024,MEDICAL - AMBULANCE NEEDED,4400 Block of AVONDALE CR,
9,1/20/2025 6:40:39 AM,202501200025,MEDICAL - AMBULANCE NEEDED,1400 Block of KENT WY,
10,1/20/2025 6:48:58 AM,202501200026,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of RANCHO SOLANO PKWY,
11,1/20/2025 8:26:27 AM,202501200036,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
12,1/20/2025 8:31:25 AM,202501200039,INFORMATION - FIRE ONLY,2600 Block of HUNTINGTON DR,
13,1/20/2025 8:41:19 AM,202501200042,PUBLIC SERVICE - FIRE ONLY,1600 Block of W TEXAS ST,
14,1/20/2025 9:00:48 AM,202501200052,MEDICAL - AMBULANCE NEEDED,2100 Block of CEDARBROOK DR,
15,1/20/2025 9:18:30 AM,202501200058,PUBLIC SERVICE - FIRE ONLY,0 Block of CIRCLE DR,
16,1/20/2025 9:54:08 AM,202501200069,MEDICAL - AMBULANCE NEEDED,1500 Block of HARRISON ST,
17,1/20/2025 10:10:10 AM,202501200075,MEDICAL - AMBULANCE NEEDED,2800 Block of SHAVER ST,
18,1/20/2025 10:20:54 AM,202501200080,MEDICAL - AMBULANCE NEEDED,2100 Block of FIELDCREST AV,
19,1/20/2025 10:55:30 AM,202501200091,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
20,1/20/2025 11:32:07 AM,202501200104,WATER CALL OUT,2400 Block of MAINSAIL CT,
21,1/20/2025 11:44:40 AM,202501200110,MEDICAL - AMBULANCE NEEDED,2200 Block of OLDER PL,
22,1/20/2025 11:57:15 AM,202501200113,INFORMATION - FIRE ONLY,2400 Block of MAINSAIL CT,
23,1/20/2025 11:57:22 AM,202501200114,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
24,1/20/2025 12:14:33 PM,202501200119,MEDICAL - AMBULANCE NEEDED,700 Block of E ATLANTIC AV,
25,1/20/2025 12:18:01 PM,202501200122,MEDICAL - AMBULANCE NEEDED,300 Block of VEL PL,
26,1/20/2025 12:30:44 PM,202501200129,MEDICAL - AMBULANCE NEEDED,1700 Block of ELM ST,
27,1/20/2025 12:32:21 PM,202501200131,FIRE ALARM,2900 Block of GULF DR,
28,1/20/2025 12:47:27 PM,202501200139,MEDICAL - AMBULANCE NEEDED,5100 Block of LAKESHORE DR,
29,1/20/2025 12:48:53 PM,202501200142,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
30,1/20/2025 12:52:55 PM,202501200144,MEDICAL - AMBULANCE NEEDED,800 Block of UNION AV,
31,1/20/2025 12:57:28 PM,202501200145,MUTUAL AID - FIRE ONLY,1900 Block of EASTWOOD DR,
32,1/20/2025 1:14:10 PM,202501200149,MEDICAL - AMBULANCE NEEDED,400 Block of E TENNESSEE ST,
33,1/20/2025 2:01:58 PM,202501200163,INFORMATION - FIRE ONLY,1600 Block of W TEXAS ST,
34,1/20/2025 2:25:10 PM,202501200169,MEDICAL - AMBULANCE NEEDED,1200 Block of MALLARD CT,
35,1/20/2025 3:01:46 PM,202501200189,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
36,1/20/2025 3:03:41 PM,202501200191,MEDICAL - DUAL RESPONSE,700 Block of GOLD COAST DR,
37,1/20/2025 3:39:43 PM,202501200204,FIRE ALARM,2500 Block of VALLEY OAK WY,
38,1/20/2025 4:03:36 PM,202501200212,MEDICAL - AMBULANCE NEEDED,1800 Block of NEPHI DR,
39,1/20/2025 4:39:39 PM,202501200217,MEDICAL - AMBULANCE NEEDED,1300 Block of HOLIDAY LN,
40,1/20/2025 4:44:03 PM,202501200218,MEDICAL - AMBULANCE NEEDED,3000 Block of N TEXAS ST,
