,Date Time,inci #,Description,Address,dispo
0,10/5/2024 12:09:06 AM,202410050001,SMOKE OR ODOR INVESTIGATION,0 Block of SUNSET AV,
1,10/5/2024 12:54:46 AM,202410050006,MEDICAL - AMBULANCE NEEDED,100 Block of TABOR AV,
2,10/5/2024 12:56:59 AM,202410050007,MEDICAL - AMBULANCE NEEDED,2800 Block of DOVER AV,
3,10/5/2024 12:59:57 AM,202410050009,WILDLAND FIRE,0 Block of PEABODY RD,
4,10/5/2024 1:20:57 AM,202410050011,FIRE ALARM,700 Block of VINTAGE AV,
5,10/5/2024 1:38:50 AM,202410050014,WILDLAND FIRE,0 Block of PEABODY RD,
6,10/5/2024 1:41:48 AM,202410050016,SMOKE OR ODOR INVESTIGATION,1600 Block of PARK LN,
7,10/5/2024 4:16:20 AM,202410050022,MEDICAL - AMBULANCE NEEDED,2100 Block of YELLOW ROSE CR,
8,10/5/2024 4:23:27 AM,202410050023,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of QUAIL DR,
9,10/5/2024 4:37:02 AM,202410050026,MEDICAL - AMBULANCE NEEDED,1200 Block of ASTORIA DR,
10,10/5/2024 5:05:57 AM,202410050027,MEDICAL - AMBULANCE NEEDED,3100 Block of OLYMPIC RD,
11,10/5/2024 6:36:30 AM,202410050031,MEDICAL - AMBULANCE NEEDED,1600 Block of PARK LN,
12,10/5/2024 6:36:49 AM,202410050032,MEDICAL - AMBULANCE NEEDED,3000 Block of PONDEROSA CT,
13,10/5/2024 6:46:50 AM,202410050033,MEDICAL ALARM,2300 Block of BALTIC CT,
14,10/5/2024 7:10:22 AM,202410050035,MEDICAL - AMBULANCE NEEDED,100 Block of GOYA DR,
15,10/5/2024 8:17:20 AM,202410050040,MEDICAL - AMBULANCE NEEDED,2200 Block of VISTA LUNA,
16,10/5/2024 8:36:15 AM,202410050042,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of ROCKVILLE RD,
17,10/5/2024 9:19:48 AM,202410050052,MEDICAL - AMBULANCE NEEDED,2900 Block of ORCHID ST,
18,10/5/2024 9:20:35 AM,202410050054,MEDICAL - AMBULANCE NEEDED,1700 Block of SAN CARLOS ST,
19,10/5/2024 9:39:18 AM,202410050061,HAZARD - FIRE ONLY,3100 Block of TRAVIS BL,
20,10/5/2024 10:10:07 AM,202410050064,MEDICAL - AMBULANCE NEEDED,1300 Block of TRAVIS BL,
21,10/5/2024 10:25:08 AM,202410050066,TRANSIENT/HOMELESS FIRE,0 Block of PEABODY RD,
22,10/5/2024 10:42:10 AM,202410050072,MEDICAL - AMBULANCE NEEDED,1800 Block of DOVER AV,
23,10/5/2024 11:27:21 AM,202410050076,PERSON DOWN - FIRE/AMBULANCE,1100 Block of KENTUCKY ST,
24,10/5/2024 11:27:26 AM,202410050078,WATER CALL OUT,300 Block of CAMPUS LN,
25,10/5/2024 11:38:19 AM,202410050081,PUBLIC SERVICE - FIRE ONLY,1700 Block of SAN CARLOS ST,
26,10/5/2024 11:51:15 AM,202410050082,MEDICAL - AMBULANCE NEEDED,600 Block of BECK AV,
27,10/5/2024 12:31:49 PM,202410050089,MEDICAL - AMBULANCE NEEDED,1400 Block of COOLIDGE ST,
28,10/5/2024 12:40:06 PM,202410050090,PUBLIC SERVICE - FIRE ONLY,2500 Block of E ATLANTIC CT,
29,10/5/2024 1:26:28 PM,202410050095,MEDICAL - AMBULANCE NEEDED,1100 Block of TABOR AV,
30,10/5/2024 1:47:02 PM,202410050100,FIRE - NO DETAILS,1500 Block of NIGHTFALL LN,
31,10/5/2024 2:37:25 PM,202410050111,MEDICAL - AMBULANCE NEEDED,2200 Block of CARVER PL,
32,10/5/2024 2:53:08 PM,202410050113,MEDICAL - AMBULANCE NEEDED,1000 Block of WEBSTER ST,
33,10/5/2024 3:24:52 PM,202410050119,MEDICAL - AMBULANCE NEEDED,1700 Block of CATLIN DR,
34,10/5/2024 3:27:28 PM,202410050121,MEDICAL - AMBULANCE NEEDED,1000 Block of BUCHANAN ST,
35,10/5/2024 3:50:49 PM,202410050125,WATER CALL OUT,300 Block of E ALASKA AV,
36,10/5/2024 4:41:14 PM,202410050136,MEDICAL - AMBULANCE NEEDED,3000 Block of PONDEROSA CT,
37,10/5/2024 4:58:25 PM,202410050138,HAZARD - FIRE ONLY,4800 Block of FERNWOOD CT,
38,10/5/2024 5:42:23 PM,202410050143,FIRE ALARM,5400 Block of ELAN DR,
39,10/5/2024 5:48:03 PM,202410050144,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
40,10/5/2024 5:59:48 PM,202410050147,MEDICAL - AMBULANCE NEEDED,2400 Block of CORDELIA RD,
41,10/5/2024 6:22:36 PM,202410050149,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
42,10/5/2024 6:24:11 PM,202410050151,MEDICAL - AMBULANCE NEEDED,2000 Block of FALCON CT,
43,10/5/2024 6:29:58 PM,202410050156,MEDICAL - AMBULANCE NEEDED,300 Block of HAMILTON DR,
44,10/5/2024 6:45:20 PM,202410050158,SUICIDE/ATTEMPT - FIRE/AMBULANCE,2800 Block of REGATTA CR,
45,10/5/2024 6:58:38 PM,202410050160,MEDICAL - AMBULANCE NEEDED,400 Block of BELL AV,
46,10/5/2024 8:16:42 PM,202410050176,SMOKE OR ODOR INVESTIGATION,2700 Block of N TEXAS ST,
47,10/5/2024 9:51:57 PM,202410050190,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of RANCHO SOLANO PKWY,
48,10/5/2024 9:57:50 PM,202410050193,MEDICAL - AMBULANCE NEEDED,2400 Block of E ATLANTIC AV,
49,10/5/2024 10:17:56 PM,202410050195,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
50,10/5/2024 10:18:33 PM,202410050196,MEDICAL - AMBULANCE NEEDED,1400 Block of TRAVIS BL,
51,10/5/2024 10:57:18 PM,202410050204,GRASS FIRE,1600 Block of QUINCEY LN,
52,10/5/2024 11:01:42 PM,202410050205,FIRE ALARM,4700 Block of ASTER CT,
53,10/5/2024 11:46:34 PM,202410050212,MEDICAL - AMBULANCE NEEDED,700 Block of E ATLANTIC AV,
