,Date Time,inci #,Description,Address,dispo
0,9/15/2024 12:07:24 AM,202409150003,MEDICAL - AMBULANCE NEEDED,1400 Block of HOLIDAY LN,
1,9/15/2024 12:50:15 AM,202409150013,MEDICAL - AMBULANCE NEEDED,700 Block of DOGWOOD CR,
2,9/15/2024 1:10:43 AM,202409150017,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,300 Block of TEXAS ST,
3,9/15/2024 2:54:53 AM,202409150027,FIRE ALARM,0 Block of COUNTRY CLUB DR,
4,9/15/2024 4:38:41 AM,202409150038,MEDICAL - AMBULANCE NEEDED,900 Block of EMPIRE ST,
5,9/15/2024 6:45:52 AM,202409150044,MEDICAL - AMBULANCE NEEDED,2100 Block of W TEXAS ST,
6,9/15/2024 7:47:22 AM,202409150049,FIRE ALARM,1200 Block of WARMTH CT,
7,9/15/2024 7:49:01 AM,202409150050,HAZARD - FIRE ONLY,3300 Block of N TEXAS ST,
8,9/15/2024 7:51:45 AM,202409150052,PERSON DOWN - FIRE/AMBULANCE,0 Block of CEMENT HILL RD,
9,9/15/2024 10:30:04 AM,202409150083,RESIDENTIAL FIRE,5000 Block of OAKBROOK CR,
10,9/15/2024 11:02:02 AM,202409150093,MEDICAL - AMBULANCE NEEDED,2900 Block of BURBANK DR,
11,9/15/2024 11:28:12 AM,202409150098,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
12,9/15/2024 11:48:28 AM,202409150103,FIRE ALARM,1900 Block of DOVER AV,
13,9/15/2024 11:51:22 AM,202409150104,MEDICAL - AMBULANCE NEEDED,2700 Block of CANAL CT,
14,9/15/2024 12:09:15 PM,202409150107,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,5100 Block of BUSINESS CENTER DR,
15,9/15/2024 12:52:22 PM,202409150116,MUTUAL AID - FIRE ONLY,500 Block of WHISPERING BAY LN,
16,9/15/2024 1:17:06 PM,202409150121,HAZARD - FIRE ONLY,1700 Block of AUTUMN MEADOW DR,
17,9/15/2024 1:56:20 PM,202409150129,HAZARD - FIRE ONLY,2700 Block of TETON LN,
18,9/15/2024 2:10:36 PM,202409150132,MEDICAL - AMBULANCE NEEDED,200 Block of TOKAY CT,
19,9/15/2024 2:12:22 PM,202409150134,WATER CALL OUT,0 Block of WHITEMARSH DR,
20,9/15/2024 2:16:39 PM,202409150135,MEDICAL - AMBULANCE NEEDED,2400 Block of SHELDON DR,
21,9/15/2024 2:38:16 PM,202409150138,MEDICAL - AMBULANCE NEEDED,400 Block of WEBSTER ST,
22,9/15/2024 2:42:44 PM,202409150140,MEDICAL - AMBULANCE NEEDED,1300 Block of GATEWAY BL,
23,9/15/2024 3:06:09 PM,202409150146,SMOKE OR ODOR INVESTIGATION,1400 Block of COUPLES CR,
24,9/15/2024 3:19:58 PM,202409150150,MEDICAL - AMBULANCE NEEDED,0 Block of LUGO DR,
25,9/15/2024 3:46:03 PM,202409150159,MEDICAL - AMBULANCE NEEDED,1100 Block of TABOR AV,
26,9/15/2024 4:14:36 PM,202409150162,FIRE ALARM,1900 Block of DOVER AV,
27,9/15/2024 5:31:18 PM,202409150176,FIRE ALARM,600 Block of CAPRI CT,
28,9/15/2024 5:37:34 PM,202409150179,MEDICAL - AMBULANCE NEEDED,1000 Block of KENTUCKY ST,
29,9/15/2024 6:27:42 PM,202409150188,MEDICAL - AMBULANCE NEEDED,500 Block of TAYLOR ST,
30,9/15/2024 7:10:52 PM,202409150196,FIRE - NO DETAILS,0 Block of RED TOP RD,
31,9/15/2024 7:57:18 PM,202409150202,WATER CALL OUT,2200 Block of PENNSYLVANIA AV,
32,9/15/2024 8:21:58 PM,202409150205,MEDICAL - AMBULANCE NEEDED,5200 Block of LARSON LN,
33,9/15/2024 9:18:32 PM,202409150214,ASSAULT WITH A DEADLY WEAPON - FIRE/AMBULANCE,800 Block of E TRAVIS BL,
34,9/15/2024 9:31:16 PM,202409150216,HAZARD - FIRE ONLY,1700 Block of SUNSET AV,
35,9/15/2024 9:37:38 PM,202409150219,PUBLIC SERVICE - FIRE ONLY,2100 Block of BRIDGEPORT AV,
36,9/15/2024 9:47:12 PM,202409150221,ASSAULT WITH A DEADLY WEAPON - FIRE/AMBULANCE,1600 Block of BLOSSOM AV,
37,9/15/2024 10:11:20 PM,202409150223,MEDICAL - AMBULANCE NEEDED,2000 Block of CADENASSO DR,
38,9/15/2024 10:23:36 PM,202409150224,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
39,9/15/2024 10:31:03 PM,202409150227,MEDICAL - AMBULANCE NEEDED,2300 Block of TEN GATE RD,
40,9/15/2024 11:50:08 PM,202409150232,MEDICAL - AMBULANCE NEEDED,800 Block of WARBLER WY,
41,9/15/2024 11:57:19 PM,202409150233,MEDICAL - AMBULANCE NEEDED,1000 Block of WEBSTER ST,
