,Date Time,inci #,Description,Address,dispo
0,10/23/2024 12:34:32 AM,202410230007,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
1,10/23/2024 12:51:10 AM,202410230008,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
2,10/23/2024 2:07:12 AM,202410230013,PUBLIC SERVICE - FIRE ONLY,100 Block of E ALASKA AV,
3,10/23/2024 2:12:04 AM,202410230014,MEDICAL - AMBULANCE NEEDED,100 Block of ZAFRA DR,
4,10/23/2024 5:18:47 AM,202410230022,MEDICAL - AMBULANCE NEEDED,1300 Block of LINCOLN ST,
5,10/23/2024 6:21:19 AM,202410230030,PUBLIC SERVICE - FIRE ONLY,4600 Block of MANGELS BL,
6,10/23/2024 6:43:00 AM,202410230031,MEDICAL - AMBULANCE NEEDED,4400 Block of AVONDALE CR,
7,10/23/2024 7:17:54 AM,202410230035,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
8,10/23/2024 7:57:32 AM,202410230047,MEDICAL - AMBULANCE NEEDED,4200 Block of BRUDENELL DR,
9,10/23/2024 8:13:34 AM,202410230053,MEDICAL - AMBULANCE NEEDED,3100 Block of BUSCH DR,
10,10/23/2024 8:33:17 AM,202410230058,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
11,10/23/2024 9:13:08 AM,202410230067,MEDICAL - AMBULANCE NEEDED,1100 Block of E TABOR AV,
12,10/23/2024 9:47:48 AM,202410230078,MEDICAL - AMBULANCE NEEDED,200 Block of STEPHEN ST,
13,10/23/2024 10:10:04 AM,202410230087,FIRE ALARM,800 Block of WASHINGTON ST,
14,10/23/2024 10:10:38 AM,202410230088,MEDICAL - AMBULANCE NEEDED,4600 Block of CENTRAL WY,
15,10/23/2024 10:37:50 AM,202410230101,INFORMATION - FIRE ONLY,1200 Block of B GALE WILSON BL,
16,10/23/2024 10:39:10 AM,202410230102,MEDICAL - AMBULANCE NEEDED,1300 Block of MARYLAND ST,
17,10/23/2024 10:41:47 AM,202410230104,INFORMATION - FIRE ONLY,1000 Block of WEBSTER ST,
18,10/23/2024 10:53:02 AM,202410230112,MEDICAL - AMBULANCE NEEDED,5200 Block of TAPESTRY CT,
19,10/23/2024 10:57:07 AM,202410230115,INFORMATION - FIRE ONLY,1300 Block of TRAVIS BL,
20,10/23/2024 11:23:21 AM,202410230125,WATER CALL OUT,1000 Block of WEBSTER ST,
21,10/23/2024 11:25:29 AM,202410230126,MEDICAL ALARM,1400 Block of W TEXAS ST,
22,10/23/2024 11:31:23 AM,202410230130,MEDICAL - AMBULANCE NEEDED,2900 Block of TRAVIS BL,
23,10/23/2024 11:46:06 AM,202410230137,MEDICAL - AMBULANCE NEEDED,2800 Block of ELMHURST CR,
24,10/23/2024 11:49:55 AM,202410230138,MEDICAL - AMBULANCE NEEDED,700 Block of CEMENT HILL RD,
25,10/23/2024 12:19:39 PM,202410230151,INFORMATION - FIRE ONLY,1200 Block of KENTUCKY ST,
26,10/23/2024 12:23:19 PM,202410230152,BATTERY - FIRE/AMBULANCE,1200 Block of TABOR AV,
27,10/23/2024 12:25:33 PM,202410230155,MEDICAL - AMBULANCE NEEDED,1100 Block of TABOR AV,
28,10/23/2024 12:32:48 PM,202410230157,MEDICAL - AMBULANCE NEEDED,200 Block of DE SOTO DR,
