,Date Time,inci #,Description,Address,dispo
0,9/27/2024 12:35:16 AM,202409270004,MEDICAL - AMBULANCE NEEDED,4300 Block of CENTRAL PL,
1,9/27/2024 1:05:06 AM,202409270011,FIRE ALARM,2700 Block of N TEXAS ST,
2,9/27/2024 1:53:32 AM,202409270015,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,600 Block of E TABOR AV,
3,9/27/2024 3:28:10 AM,202409270021,MEDICAL - AMBULANCE NEEDED,200 Block of E ALASKA AV,
4,9/27/2024 4:22:48 AM,202409270024,MEDICAL - AMBULANCE NEEDED,300 Block of E TABOR AV,
5,9/27/2024 6:34:07 AM,202409270031,MEDICAL - AMBULANCE NEEDED,3600 Block of TASSAJARA CT,
6,9/27/2024 6:41:12 AM,202409270032,PERSON DOWN - FIRE/AMBULANCE,1900 Block of W TEXAS ST,
7,9/27/2024 7:22:59 AM,202409270038,INFORMATION - FIRE ONLY,4300 Block of CENTRAL PL,
8,9/27/2024 7:30:26 AM,202409270042,MEDICAL - AMBULANCE NEEDED,2700 Block of SEMINOLE CR,
9,9/27/2024 7:59:36 AM,202409270051,SMOKE OR ODOR INVESTIGATION,2200 Block of S WATNEY WY,
10,9/27/2024 8:00:51 AM,202409270053,WATER CALL OUT,0 Block of DARTMOOR DR,
11,9/27/2024 9:38:43 AM,202409270070,BATTERY - FIRE/AMBULANCE,100 Block of GROBRIC CT,
12,9/27/2024 9:47:41 AM,202409270073,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
13,9/27/2024 9:51:58 AM,202409270074,MEDICAL ALARM,1100 Block of CHARTER LN,
14,9/27/2024 9:58:46 AM,202409270075,PUBLIC SERVICE - FIRE ONLY,1700 Block of FILLMORE ST,
15,9/27/2024 10:11:41 AM,202409270077,PUBLIC SERVICE - FIRE ONLY,300 Block of SANTA MARIA DR,
16,9/27/2024 10:33:25 AM,202409270085,MEDICAL - AMBULANCE NEEDED,2800 Block of ELMHURST CR,
17,9/27/2024 10:34:38 AM,202409270086,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
18,9/27/2024 10:49:22 AM,202409270090,WATER CALL OUT,1000 Block of MISSION CR,
19,9/27/2024 10:55:40 AM,202409270093,MEDICAL - AMBULANCE NEEDED,1600 Block of GLENMORE DR,
20,9/27/2024 11:09:49 AM,202409270098,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
21,9/27/2024 11:19:13 AM,202409270100,PERSON DOWN - FIRE/AMBULANCE,0 Block of WALTERS RD,
22,9/27/2024 11:23:22 AM,202409270102,MEDICAL - AMBULANCE NEEDED,800 Block of E TABOR AV,
23,9/27/2024 11:57:26 AM,202409270108,MEDICAL - AMBULANCE NEEDED,500 Block of UNION AV,
24,9/27/2024 12:03:26 PM,202409270111,MEDICAL - AMBULANCE NEEDED,1300 Block of SANDERLING DR,
25,9/27/2024 12:58:42 PM,202409270120,FIRE ALARM,2000 Block of CAMBRIDGE DR,
26,9/27/2024 1:04:18 PM,202409270123,WATER CALL OUT,800 Block of APPIAN WY,
27,9/27/2024 2:00:06 PM,202409270136,MUTUAL AID - FIRE ONLY,100 Block of MILITARY W,
28,9/27/2024 2:07:12 PM,202409270139,FIRE - NO DETAILS,900 Block of NIGHTINGALE DR,
29,9/27/2024 2:22:29 PM,202409270141,MEDICAL - AMBULANCE NEEDED,600 Block of BARRINGTON CT,
30,9/27/2024 2:30:34 PM,202409270142,MEDICAL - AMBULANCE NEEDED,800 Block of FIRST ST,
31,9/27/2024 2:34:23 PM,202409270145,MEDICAL - AMBULANCE NEEDED,1600 Block of WOOD CREEK DR,
32,9/27/2024 3:03:31 PM,202409270151,MEDICAL ALARM,2100 Block of NEWFOUNDLAND DR,
33,9/27/2024 3:19:32 PM,202409270161,MEDICAL - AMBULANCE NEEDED,3000 Block of PARKFIELD DR,
34,9/27/2024 3:52:20 PM,202409270169,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB AIR BASE PKWY,
35,9/27/2024 4:01:58 PM,202409270172,MEDICAL - AMBULANCE NEEDED,600 Block of OREGON ST,
36,9/27/2024 5:04:23 PM,202409270186,BATTERY - FIRE/AMBULANCE,200 Block of BEGONIA BL,
37,9/27/2024 5:06:49 PM,202409270188,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,2100 Block of HUNTINGTON DR,
38,9/27/2024 5:19:40 PM,202409270196,MEDICAL - AMBULANCE NEEDED,3000 Block of TRAVIS BL,
39,9/27/2024 5:37:55 PM,202409270199,MEDICAL - AMBULANCE NEEDED,1500 Block of HARRISON ST,
40,9/27/2024 5:59:10 PM,202409270205,MEDICAL - AMBULANCE NEEDED,1100 Block of WASHINGTON ST,
41,9/27/2024 6:14:02 PM,202409270210,FIRE ALARM,200 Block of BECK AV,
42,9/27/2024 6:14:50 PM,202409270211,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
43,9/27/2024 6:22:42 PM,202409270212,MEDICAL - AMBULANCE NEEDED,700 Block of E TABOR AV,
44,9/27/2024 6:45:21 PM,202409270217,MEDICAL - AMBULANCE NEEDED,3300 Block of BINGHAM PL,
45,9/27/2024 7:14:19 PM,202409270221,MEDICAL - AMBULANCE NEEDED,2300 Block of ESTATES DR,
46,9/27/2024 7:19:08 PM,202409270222,PUBLIC SERVICE - FIRE ONLY,1100 Block of UNION AV,
47,9/27/2024 7:47:37 PM,202409270230,PERSON DOWN - FIRE/AMBULANCE,1400 Block of WASHINGTON ST,
48,9/27/2024 7:50:38 PM,202409270234,TRANSIENT/HOMELESS FIRE,1100 Block of KENTUCKY ST,
49,9/27/2024 8:02:31 PM,202409270239,MEDICAL - AMBULANCE NEEDED,1500 Block of HENRY ST,
50,9/27/2024 8:09:06 PM,202409270241,MEDICAL - AMBULANCE NEEDED,2300 Block of FAIRFIELD AV,
51,9/27/2024 8:29:25 PM,202409270245,MEDICAL - AMBULANCE NEEDED,300 Block of BEGONIA BL,
52,9/27/2024 8:35:09 PM,202409270248,PUBLIC SERVICE - FIRE ONLY,2700 Block of WOODMONT CT,
53,9/27/2024 8:48:16 PM,202409270253,MEDICAL - AMBULANCE NEEDED,3000 Block of N TEXAS ST,
54,9/27/2024 9:00:26 PM,202409270256,MEDICAL ALARM,2800 Block of DOVER AV,
55,9/27/2024 9:08:42 PM,202409270258,MEDICAL - AMBULANCE NEEDED,600 Block of BARRINGTON CT,
56,9/27/2024 9:13:44 PM,202409270259,MEDICAL - AMBULANCE NEEDED,900 Block of NIGHTINGALE DR,
57,9/27/2024 9:32:14 PM,202409270264,MEDICAL - AMBULANCE NEEDED,600 Block of CEMENT HILL RD,
58,9/27/2024 9:48:37 PM,202409270272,MUTUAL AID - FIRE ONLY,200 Block of SUNSET AV,
59,9/27/2024 10:40:31 PM,202409270279,MEDICAL - AMBULANCE NEEDED,2900 Block of BLACKWELL CT,
60,9/27/2024 11:30:55 PM,202409270286,MEDICAL - AMBULANCE NEEDED,3300 Block of N TEXAS ST,
61,9/27/2024 11:57:31 PM,202409270289,FIRE - NO DETAILS,600 Block of BASILICA CT,
