,Date Time,inci #,Description,Address,dispo
0,7/2/2024 1:15:38 AM,202407020017,MEDICAL - AMBULANCE NEEDED,2400 Block of PEACH TREE DR,
1,7/2/2024 1:54:23 AM,202407020023,MEDICAL - AMBULANCE NEEDED,2000 Block of WINDSOR PL,
2,7/2/2024 2:42:33 AM,202407020027,FIRE - NO DETAILS,0 Block of COMMERCE CT,
3,7/2/2024 2:59:27 AM,202407020030,MEDICAL - AMBULANCE NEEDED,2400 Block of THAMES CT,
4,7/2/2024 4:41:21 AM,202407020035,MEDICAL - AMBULANCE NEEDED,0 Block of OLIVER RD,
5,7/2/2024 5:31:25 AM,202407020039,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
6,7/2/2024 6:43:25 AM,202407020048,MEDICAL - AMBULANCE NEEDED,4600 Block of CENTRAL WY,
7,7/2/2024 6:43:46 AM,202407020049,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
8,7/2/2024 6:56:09 AM,202407020053,MEDICAL - AMBULANCE NEEDED,700 Block of PERSIMMON PL,
9,7/2/2024 7:31:00 AM,202407020063,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of WB I80,
10,7/2/2024 8:14:56 AM,202407020070,PUBLIC SERVICE - FIRE ONLY,2900 Block of ORCHID ST,
11,7/2/2024 8:20:42 AM,202407020075,FIRE ALARM,2700 Block of LOW CT,
12,7/2/2024 8:29:40 AM,202407020081,MUTUAL AID - FIRE ONLY,0 Block of NAPA 12,
13,7/2/2024 9:05:39 AM,202407020100,MEDICAL - AMBULANCE NEEDED,600 Block of TEXAS ST,
14,7/2/2024 9:07:16 AM,202407020102,TRANSIENT/HOMELESS FIRE,1300 Block of OLIVER RD,
15,7/2/2024 9:24:06 AM,202407020108,INFORMATION - FIRE ONLY,1800 Block of N TEXAS ST,
16,7/2/2024 9:51:46 AM,202407020122,MEDICAL - AMBULANCE NEEDED,3400 Block of GLEN ELLEN DR,
17,7/2/2024 9:56:56 AM,202407020125,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
18,7/2/2024 10:04:52 AM,202407020129,PERSON DOWN - FIRE/AMBULANCE,700 Block of OREGON ST,
19,7/2/2024 10:08:40 AM,202407020134,PUBLIC SERVICE - FIRE ONLY,300 Block of ARLINGTON CR,
20,7/2/2024 10:17:09 AM,202407020136,MEDICAL - AMBULANCE NEEDED,2300 Block of CAMPBELL CR,
21,7/2/2024 10:56:05 AM,202407020145,MEDICAL ALARM,0 Block of ELKHORN PL,
22,7/2/2024 10:59:58 AM,202407020148,MEDICAL - DUAL RESPONSE,600 Block of VINTAGE VALLEY DR,
23,7/2/2024 11:24:30 AM,202407020155,PERSON DOWN - FIRE/AMBULANCE,300 Block of TULIP ST,
24,7/2/2024 11:44:36 AM,202407020166,MEDICAL - AMBULANCE NEEDED,1900 Block of BUCKINGHAM DR,
25,7/2/2024 11:45:16 AM,202407020167,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
26,7/2/2024 12:08:24 PM,202407020174,MEDICAL - AMBULANCE NEEDED,300 Block of LILY ST,
27,7/2/2024 12:29:34 PM,202407020182,GRASS FIRE,0 Block of PEABODY RD,
28,7/2/2024 12:51:42 PM,202407020186,MEDICAL - AMBULANCE NEEDED,1600 Block of PARK LN,
29,7/2/2024 1:13:39 PM,202407020193,MUTUAL AID - FIRE ONLY,0 Block of DENVERTON RD,
30,7/2/2024 1:14:45 PM,202407020194,MEDICAL - AMBULANCE NEEDED,1800 Block of N TEXAS ST,
31,7/2/2024 1:32:12 PM,202407020198,FIRE ALARM,5000 Block of OAKBROOK CR,
32,7/2/2024 1:45:12 PM,202407020203,MEDICAL ALARM,2000 Block of PEACH TREE DR,
