,Date Time,inci #,Description,Address,dispo
0,12/7/2024 12:09:15 AM,202412070002,MEDICAL - AMBULANCE NEEDED,1800 Block of NEPHI DR,
1,12/7/2024 1:21:55 AM,202412070010,MEDICAL - AMBULANCE NEEDED,1200 Block of DANA DR,
2,12/7/2024 2:05:30 AM,202412070014,MEDICAL - AMBULANCE NEEDED,0 Block of VILLA CT,
3,12/7/2024 3:16:49 AM,202412070021,MEDICAL - AMBULANCE NEEDED,1000 Block of HAWK LN,
4,12/7/2024 6:07:09 AM,202412070031,MEDICAL - AMBULANCE NEEDED,1800 Block of N TEXAS ST,
5,12/7/2024 6:38:18 AM,202412070033,MEDICAL - AMBULANCE NEEDED,1100 Block of HICKORY AV,
6,12/7/2024 6:55:12 AM,202412070036,MEDICAL - AMBULANCE NEEDED,0 Block of,
7,12/7/2024 7:07:48 AM,202412070037,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
8,12/7/2024 8:19:08 AM,202412070044,MEDICAL - AMBULANCE NEEDED,0 Block of GOYA DR,
9,12/7/2024 8:50:35 AM,202412070048,FIRE ALARM,800 Block of TAFT ST,
10,12/7/2024 9:02:29 AM,202412070052,FIRE ALARM,3800 Block of DANBURY WY,
11,12/7/2024 9:04:19 AM,202412070054,MEDICAL - AMBULANCE NEEDED,0 Block of SUNSET AV,
12,12/7/2024 9:07:42 AM,202412070056,MEDICAL - AMBULANCE NEEDED,2700 Block of GREY FOX LN,
13,12/7/2024 9:34:04 AM,202412070060,MEDICAL - AMBULANCE NEEDED,5300 Block of SPRINGRIDGE WY,
14,12/7/2024 9:43:16 AM,202412070062,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
15,12/7/2024 10:25:16 AM,202412070069,MEDICAL - AMBULANCE NEEDED,0 Block of VILLA CR,
16,12/7/2024 11:03:22 AM,202412070074,CONTROL BURN,2400 Block of ROCKVILLE RD,
17,12/7/2024 11:16:52 AM,202412070077,TRANSIENT/HOMELESS FIRE,0 Block of SUNSET AV,
18,12/7/2024 11:32:58 AM,202412070082,MEDICAL - AMBULANCE NEEDED,4600 Block of MANGELS BL,
19,12/7/2024 12:11:50 PM,202412070090,FIRE - NO DETAILS,2000 Block of FALCON CT,
20,12/7/2024 12:15:16 PM,202412070092,MEDICAL - AMBULANCE NEEDED,1900 Block of DIAMOND WY,
21,12/7/2024 12:25:40 PM,202412070094,BATTERY - FIRE/AMBULANCE,2000 Block of NOTTINGHAM DR,
22,12/7/2024 12:31:51 PM,202412070096,MEDICAL - AMBULANCE NEEDED,100 Block of E TRAVIS BL,
23,12/7/2024 12:48:05 PM,202412070098,FIRE ALARM,800 Block of CHADBOURNE RD,
24,12/7/2024 12:53:40 PM,202412070099,MEDICAL - AMBULANCE NEEDED,1900 Block of BRAMBLEWOOD DR,
25,12/7/2024 1:02:38 PM,202412070101,PUBLIC SERVICE - FIRE ONLY,2000 Block of PLUM TREE WY,
26,12/7/2024 1:03:16 PM,202412070102,FIRE - NO DETAILS,0 Block of WB I80,
27,12/7/2024 1:44:40 PM,202412070109,MEDICAL - AMBULANCE NEEDED,1000 Block of WEBSTER ST,
28,12/7/2024 2:05:21 PM,202412070114,MEDICAL - AMBULANCE NEEDED,100 Block of PITTMAN RD,
29,12/7/2024 2:35:13 PM,202412070121,MEDICAL - AMBULANCE NEEDED,700 Block of EMERALD BAY DR,
30,12/7/2024 3:54:21 PM,202412070143,FIRE ALARM,1600 Block of DONCASTER CT,
31,12/7/2024 3:58:08 PM,202412070146,BATTERY - FIRE/AMBULANCE,4500 Block of BUSINESS CENTER DR,
32,12/7/2024 3:58:52 PM,202412070147,FIRE - NO DETAILS,0 Block of FILLMORE ST,
33,12/7/2024 4:57:44 PM,202412070156,MEDICAL - AMBULANCE NEEDED,1900 Block of N TEXAS ST,
34,12/7/2024 6:11:42 PM,202412070165,MEDICAL - AMBULANCE NEEDED,1900 Block of W TEXAS ST,
35,12/7/2024 7:42:41 PM,202412070181,FIRE ALARM,1100 Block of HARTFORD PL,
36,12/7/2024 7:42:53 PM,202412070182,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
37,12/7/2024 7:45:25 PM,202412070184,MEDICAL - AMBULANCE NEEDED,2700 Block of SEMINOLE CR,
38,12/7/2024 8:42:54 PM,202412070190,MEDICAL - AMBULANCE NEEDED,900 Block of BRETON DR,
39,12/7/2024 9:48:32 PM,202412070196,MEDICAL - AMBULANCE NEEDED,4300 Block of THE MASTERS DR,
40,12/7/2024 10:06:03 PM,202412070201,PUBLIC SERVICE - FIRE ONLY,1700 Block of FILLMORE ST,
41,12/7/2024 10:24:35 PM,202412070207,MEDICAL - AMBULANCE NEEDED,2100 Block of MERRITT PL,
42,12/7/2024 11:16:39 PM,202412070211,MEDICAL - AMBULANCE NEEDED,300 Block of ATLANTIC AV,
43,12/7/2024 11:43:01 PM,202412070213,MEDICAL - AMBULANCE NEEDED,1200 Block of UTAH ST,
