,Date Time,inci #,Description,Address,dispo
0,11/21/2024 12:18:52 AM,202411210002,MEDICAL - AMBULANCE NEEDED,1700 Block of BARTON DR,
1,11/21/2024 1:00:04 AM,202411210005,MEDICAL - AMBULANCE NEEDED,2200 Block of OLDER PL,
2,11/21/2024 2:44:00 AM,202411210012,MEDICAL ALARM,1900 Block of GENTLE CREEK DR,
3,11/21/2024 2:56:44 AM,202411210013,WATER CALL OUT,1900 Block of GENTLE CREEK DR,
4,11/21/2024 3:58:38 AM,202411210017,MEDICAL - AMBULANCE NEEDED,2200 Block of S WATNEY WY,
5,11/21/2024 7:27:34 AM,202411210027,MEDICAL - AMBULANCE NEEDED,300 Block of E UTAH ST,
6,11/21/2024 7:51:27 AM,202411210042,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of LOPES RD,
7,11/21/2024 7:55:20 AM,202411210047,MEDICAL ALARM,3400 Block of SPRINGFIELD DR,
8,11/21/2024 8:14:46 AM,202411210051,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,0 Block of NEITZEL RD,
9,11/21/2024 8:23:46 AM,202411210055,MEDICAL - AMBULANCE NEEDED,2700 Block of N TEXAS ST,
10,11/21/2024 10:53:34 AM,202411210110,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
11,11/21/2024 11:57:32 AM,202411210135,MEDICAL - AMBULANCE NEEDED,1900 Block of KALIS ST,
12,11/21/2024 12:07:14 PM,202411210138,MEDICAL - AMBULANCE NEEDED,2500 Block of HUBER DR,
13,11/21/2024 12:08:27 PM,202411210141,BATTERY - FIRE/AMBULANCE,1900 Block of BLOSSOM AV,
14,11/21/2024 12:11:13 PM,202411210142,FIRE ALARM,600 Block of TEXAS ST,
15,11/21/2024 12:22:08 PM,202411210147,MEDICAL - AMBULANCE NEEDED,2200 Block of S WATNEY WY,
16,11/21/2024 12:28:02 PM,202411210149,MEDICAL - DUAL RESPONSE,0 Block of DEL PRADO CR,
17,11/21/2024 1:00:28 PM,202411210155,MEDICAL - AMBULANCE NEEDED,1100 Block of HORIZON DR,
