,Date Time,inci #,Description,Address,dispo
0,8/17/2024 12:15:19 AM,202408170002,MEDICAL - AMBULANCE NEEDED,1900 Block of GRANDE CR,
1,8/17/2024 1:14:30 AM,202408170014,MEDICAL - AMBULANCE NEEDED,1900 Block of MOOSUP CT,
2,8/17/2024 1:33:32 AM,202408170016,MEDICAL - AMBULANCE NEEDED,1100 Block of MISSOURI ST,
3,8/17/2024 2:02:03 AM,202408170018,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
4,8/17/2024 3:24:17 AM,202408170024,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of WB I80,
5,8/17/2024 6:01:34 AM,202408170034,INFORMATION - FIRE ONLY,1600 Block of GATEWAY BL,
6,8/17/2024 6:13:16 AM,202408170036,MEDICAL - AMBULANCE NEEDED,1000 Block of SPARROW LN,
7,8/17/2024 6:24:52 AM,202408170039,FIRE ALARM,5200 Block of SPRINGRIDGE WY,
8,8/17/2024 7:47:02 AM,202408170046,MEDICAL - AMBULANCE NEEDED,5200 Block of TAPESTRY CT,
9,8/17/2024 8:25:13 AM,202408170048,WATER CALL OUT,0 Block of TRAVIS BL,
10,8/17/2024 8:42:54 AM,202408170051,INFORMATION - FIRE ONLY,3600 Block of RITCHIE RD,
11,8/17/2024 8:45:44 AM,202408170052,FIRE ALARM,4600 Block of CENTRAL WY,
12,8/17/2024 9:03:35 AM,202408170056,MEDICAL - AMBULANCE NEEDED,6600 Block of UNITED CR,
13,8/17/2024 9:15:40 AM,202408170058,MEDICAL ALARM,2900 Block of N TEXAS ST,
14,8/17/2024 9:36:39 AM,202408170059,MEDICAL - AMBULANCE NEEDED,1600 Block of CAPITOLA WY,
15,8/17/2024 10:44:11 AM,202408170072,MEDICAL - AMBULANCE NEEDED,100 Block of E ALASKA AV,
16,8/17/2024 10:56:28 AM,202408170074,MEDICAL ALARM,2000 Block of PEACH TREE DR,
17,8/17/2024 12:08:45 PM,202408170084,MEDICAL - AMBULANCE NEEDED,1400 Block of MATTHEW DR,
18,8/17/2024 12:09:54 PM,202408170085,MEDICAL - AMBULANCE NEEDED,2400 Block of N TEXAS ST,
19,8/17/2024 12:19:23 PM,202408170088,MEDICAL - DUAL RESPONSE,1700 Block of DANIEL CT,
20,8/17/2024 1:32:23 PM,202408170103,MEDICAL - AMBULANCE NEEDED,2300 Block of DANUBE CT,
21,8/17/2024 1:43:13 PM,202408170108,SMOKE OR ODOR INVESTIGATION,0 Block of EB I80,
22,8/17/2024 1:56:38 PM,202408170111,WATER CALL OUT,1400 Block of W TEXAS ST,
23,8/17/2024 2:47:52 PM,202408170122,MEDICAL - AMBULANCE NEEDED,2500 Block of HILBORN RD,
24,8/17/2024 2:54:10 PM,202408170123,MEDICAL - AMBULANCE NEEDED,100 Block of TABOR AV,
25,8/17/2024 3:31:00 PM,202408170136,MEDICAL ALARM,100 Block of E ALASKA AV,
26,8/17/2024 4:26:12 PM,202408170144,MEDICAL - AMBULANCE NEEDED,2800 Block of SHELTER HILL DR,
27,8/17/2024 4:37:18 PM,202408170146,MEDICAL - AMBULANCE NEEDED,2200 Block of PENNSYLVANIA AV,
28,8/17/2024 5:13:39 PM,202408170150,PERSON DOWN - FIRE/AMBULANCE,0 Block of PENNSYLVANIA AV,
29,8/17/2024 5:57:06 PM,202408170157,SUICIDE/ATTEMPT - FIRE/AMBULANCE,1600 Block of N TEXAS ST,
30,8/17/2024 6:08:30 PM,202408170158,FIRE ALARM,1100 Block of CHARTER LN,
31,8/17/2024 6:10:45 PM,202408170162,ACCIDENT - NO DETAILS - FIRE/AMBULANCE,0 Block of W TEXAS ST,
32,8/17/2024 6:18:10 PM,202408170167,MEDICAL - AMBULANCE NEEDED,0 Block of E TABOR AV,
33,8/17/2024 6:53:46 PM,202408170179,MEDICAL - AMBULANCE NEEDED,2200 Block of CAMBRIDGE DR,
34,8/17/2024 7:05:21 PM,202408170183,MEDICAL - AMBULANCE NEEDED,2300 Block of N TEXAS ST,
35,8/17/2024 7:27:12 PM,202408170185,MEDICAL - AMBULANCE NEEDED,1600 Block of NEW HAMPSHIRE ST,
36,8/17/2024 7:50:09 PM,202408170195,MEDICAL - AMBULANCE NEEDED,1100 Block of CORMORANT PL,
37,8/17/2024 8:19:06 PM,202408170202,MEDICAL - AMBULANCE NEEDED,2900 Block of GULF DR,
38,8/17/2024 8:23:30 PM,202408170205,MEDICAL - AMBULANCE NEEDED,600 Block of PERIDOT PL,
39,8/17/2024 8:49:42 PM,202408170214,ACCIDENT - MINOR INJURIES - FIRE/AMBULANCE,1300 Block of JAMBOREE DR,
40,8/17/2024 9:31:19 PM,202408170223,FIRE - NO DETAILS,0 Block of NB I680,
41,8/17/2024 9:39:05 PM,202408170224,FIRE - NO DETAILS,0 Block of WATERMAN BL,
42,8/17/2024 10:22:14 PM,202408170234,MEDICAL - AMBULANCE NEEDED,2400 Block of MANKAS BL,
