,Date Time,inci #,Description,Address,dispo
0,11/17/2024 12:49:42 AM,202411170007,MEDICAL - AMBULANCE NEEDED,0 Block of,
1,11/17/2024 1:42:47 AM,202411170015,MEDICAL - AMBULANCE NEEDED,1600 Block of UNION AV,
2,11/17/2024 3:07:57 AM,202411170023,ASSAULT WITH A DEADLY WEAPON - FIRE/AMBULANCE,400 Block of TABOR AV,
3,11/17/2024 7:36:57 AM,202411170040,MEDICAL - AMBULANCE NEEDED,3700 Block of LYON RD,
4,11/17/2024 7:47:38 AM,202411170042,MEDICAL - AMBULANCE NEEDED,3300 Block of CHERRY HILLS CT,
5,11/17/2024 8:00:36 AM,202411170047,MEDICAL - AMBULANCE NEEDED,1400 Block of COOLIDGE ST,
6,11/17/2024 8:48:36 AM,202411170062,MEDICAL - AMBULANCE NEEDED,2400 Block of CARNATION DR,
7,11/17/2024 8:53:31 AM,202411170064,TRANSIENT/HOMELESS FIRE,0 Block of LINEAR PARK PATHWAY,
8,11/17/2024 9:44:23 AM,202411170077,SMOKE OR ODOR INVESTIGATION,0 Block of OAKBROOK DR,
9,11/17/2024 9:52:13 AM,202411170079,MEDICAL ALARM,1000 Block of JEFFERSON ST,
10,11/17/2024 10:24:37 AM,202411170089,MEDICAL - AMBULANCE NEEDED,500 Block of DYNASTY DR,
11,11/17/2024 10:32:29 AM,202411170090,MEDICAL - AMBULANCE NEEDED,1500 Block of CLAY ST,
12,11/17/2024 10:45:36 AM,202411170093,MEDICAL - AMBULANCE NEEDED,3900 Block of BUSINESS CENTER DR,
13,11/17/2024 10:49:22 AM,202411170096,MEDICAL - AMBULANCE NEEDED,1600 Block of W TEXAS ST,
14,11/17/2024 11:01:38 AM,202411170099,SUICIDE/ATTEMPT - FIRE/AMBULANCE,1000 Block of VAN BUREN ST,
15,11/17/2024 11:02:45 AM,202411170101,MEDICAL - AMBULANCE NEEDED,1200 Block of TRAVIS BL,
16,11/17/2024 11:05:42 AM,202411170102,PUBLIC SERVICE - FIRE ONLY,1800 Block of GILLESPIE DR,
17,11/17/2024 12:03:12 PM,202411170116,PUBLIC SERVICE - FIRE ONLY,1200 Block of QUAIL DR,
18,11/17/2024 12:10:25 PM,202411170118,SMOKE OR ODOR INVESTIGATION,1100 Block of HORIZON DR,
19,11/17/2024 12:14:36 PM,202411170119,MEDICAL - AMBULANCE NEEDED,1900 Block of NEW JERSEY ST,
20,11/17/2024 12:54:48 PM,202411170126,MEDICAL - AMBULANCE NEEDED,900 Block of LINDEN AV,
21,11/17/2024 2:42:17 PM,202411170137,PUBLIC SERVICE - FIRE ONLY,800 Block of E TABOR AV,
22,11/17/2024 3:51:17 PM,202411170146,MEDICAL - AMBULANCE NEEDED,1700 Block of HEMLOCK ST,
23,11/17/2024 4:02:13 PM,202411170149,MEDICAL - AMBULANCE NEEDED,1400 Block of COOLIDGE ST,
24,11/17/2024 4:12:38 PM,202411170152,WATER CALL OUT,1700 Block of GILLESPIE DR,
25,11/17/2024 4:42:20 PM,202411170159,MEDICAL - AMBULANCE NEEDED,1700 Block of GREEN ACRES LN,
26,11/17/2024 6:03:53 PM,202411170173,FIRE ALARM,600 Block of OAKWOOD DR,
27,11/17/2024 6:32:40 PM,202411170175,FIRE ALARM,2400 Block of VILLAGE SQUARE BL,
28,11/17/2024 6:41:31 PM,202411170176,PUBLIC SERVICE - FIRE ONLY,3100 Block of EVERGREEN DR,
29,11/17/2024 7:16:19 PM,202411170181,MEDICAL - AMBULANCE NEEDED,100 Block of TABOR AV,
30,11/17/2024 7:20:31 PM,202411170184,MEDICAL - AMBULANCE NEEDED,2400 Block of VILLAGE SQUARE BL,
31,11/17/2024 7:21:13 PM,202411170185,PUBLIC SERVICE - FIRE ONLY,2400 Block of VILLAGE SQUARE BL,
32,11/17/2024 8:06:21 PM,202411170192,MEDICAL - AMBULANCE NEEDED,700 Block of SECOND ST,
33,11/17/2024 8:28:03 PM,202411170198,MEDICAL - AMBULANCE NEEDED,2400 Block of ARTISAN WY,
34,11/17/2024 8:36:14 PM,202411170201,HIGH SPEED VEHICLE ACCIDENT FIRE/AMBULANCE,0 Block of EB I80,
35,11/17/2024 8:42:41 PM,202411170202,FIRE - NO DETAILS,5100 Block of BUSINESS CENTER DR,
36,11/17/2024 9:06:43 PM,202411170204,PUBLIC SERVICE - FIRE ONLY,3800 Block of DORAL DR,
37,11/17/2024 9:21:58 PM,202411170207,MEDICAL - AMBULANCE NEEDED,2100 Block of CONDOR WY,
38,11/17/2024 11:46:33 PM,202411170222,INFORMATION - FIRE ONLY,1000 Block of WEBSTER ST,
